additional_underlyings,cfi,contract_type,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker
,OPASPS,put,,american,2023-04-20,BATO,100,409,O:SPY230420P00409000,SPY
,OPASPS,put,,american,2023-04-21,BATO,100,409,O:SPY230421P00409000,SPY
,OPASPS,put,,american,2023-04-24,BATO,100,409,O:SPY230424P00409000,SPY
,OPASPS,put,,american,2023-04-25,BATO,100,409,O:SPY230425P00409000,SPY
,OPASPS,put,,american,2023-04-26,BATO,100,409,O:SPY230426P00409000,SPY
,OPASPS,put,,american,2023-04-27,BATO,100,409,O:SPY230427P00409000,SPY
