additional_underlyings,cfi,contract_type,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker
,OPASPS,put,,american,2024-08-22,BATO,100,546,O:SPY240822P00546000,SPY
,OPASPS,put,,american,2024-08-23,BATO,100,546,O:SPY240823P00546000,SPY
,OPASPS,put,,american,2024-08-26,BATO,100,546,O:SPY240826P00546000,SPY
,OPASPS,put,,american,2024-08-27,BATO,100,546,O:SPY240827P00546000,SPY
,OPASPS,put,,american,2024-08-28,BATO,100,546,O:SPY240828P00546000,SPY
,OPASPS,put,,american,2024-08-29,BATO,100,546,O:SPY240829P00546000,SPY
