additional_underlyings,cfi,contract_type,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker
,OPASPS,put,,american,2024-07-09,BATO,100,545,O:SPY240709P00545000,SPY
,OPASPS,put,,american,2024-07-10,BATO,100,545,O:SPY240710P00545000,SPY
,OPASPS,put,,american,2024-07-11,BATO,100,545,O:SPY240711P00545000,SPY
,OPASPS,put,,american,2024-07-12,BATO,100,545,O:SPY240712P00545000,SPY
,OPASPS,put,,american,2024-07-15,BATO,100,545,O:SPY240715P00545000,SPY
,OPASPS,put,,american,2024-07-16,BATO,100,545,O:SPY240716P00545000,SPY
