additional_underlyings,cfi,contract_type,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker
,OPASPS,put,,american,2023-06-09,BATO,100,426,O:SPY230609P00426000,SPY
,OPASPS,put,,american,2023-06-12,BATO,100,426,O:SPY230612P00426000,SPY
,OPASPS,put,,american,2023-06-13,BATO,100,426,O:SPY230613P00426000,SPY
,OPASPS,put,,american,2023-06-14,BATO,100,426,O:SPY230614P00426000,SPY
,OPASPS,put,,american,2023-06-15,BATO,100,426,O:SPY230615P00426000,SPY
,OPASPS,put,,american,2023-06-16,BATO,100,426,O:SPY230616P00426000,SPY
