additional_underlyings,cfi,contract_type,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker
,OCASPS,call,,american,2023-07-05,BATO,100,436,O:SPY230705C00436000,SPY
,OCASPS,call,,american,2023-07-06,BATO,100,436,O:SPY230706C00436000,SPY
,OCASPS,call,,american,2023-07-07,BATO,100,436,O:SPY230707C00436000,SPY
,OCASPS,call,,american,2023-07-10,BATO,100,436,O:SPY230710C00436000,SPY
,OCASPS,call,,american,2023-07-11,BATO,100,436,O:SPY230711C00436000,SPY
,OCASPS,call,,american,2023-07-12,BATO,100,436,O:SPY230712C00436000,SPY
