additional_underlyings,cfi,contract_type,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker
,OCASPS,call,,american,2024-01-16,BATO,100,473,O:SPY240116C00473000,SPY
,OCASPS,call,,american,2024-01-17,BATO,100,473,O:SPY240117C00473000,SPY
,OCASPS,call,,american,2024-01-18,BATO,100,473,O:SPY240118C00473000,SPY
,OCASPS,call,,american,2024-01-19,BATO,100,473,O:SPY240119C00473000,SPY
,OCASPS,call,,american,2024-01-22,BATO,100,473,O:SPY240122C00473000,SPY
,OCASPS,call,,american,2024-01-23,BATO,100,473,O:SPY240123C00473000,SPY
