additional_underlyings,cfi,contract_type,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker
,OPASPS,put,,american,2023-09-15,BATO,100,445,O:SPY230915P00445000,SPY
,OPASPS,put,,american,2023-09-18,BATO,100,445,O:SPY230918P00445000,SPY
,OPASPS,put,,american,2023-09-19,BATO,100,445,O:SPY230919P00445000,SPY
,OPASPS,put,,american,2023-09-20,BATO,100,445,O:SPY230920P00445000,SPY
,OPASPS,put,,american,2023-09-21,BATO,100,445,O:SPY230921P00445000,SPY
,OPASPS,put,,american,2023-09-22,BATO,100,445,O:SPY230922P00445000,SPY
