additional_underlyings,cfi,contract_type,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker
,OPASPS,put,,american,2023-10-10,BATO,100,426,O:SPY231010P00426000,SPY
,OPASPS,put,,american,2023-10-11,BATO,100,426,O:SPY231011P00426000,SPY
,OPASPS,put,,american,2023-10-12,BATO,100,426,O:SPY231012P00426000,SPY
,OPASPS,put,,american,2023-10-13,BATO,100,426,O:SPY231013P00426000,SPY
,OPASPS,put,,american,2023-10-16,BATO,100,426,O:SPY231016P00426000,SPY
,OPASPS,put,,american,2023-10-17,BATO,100,426,O:SPY231017P00426000,SPY
