additional_underlyings,cfi,contract_type,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker
,OPASPS,put,,american,2023-06-02,BATO,100,416,O:SPY230602P00416000,SPY
,OPASPS,put,,american,2023-06-05,BATO,100,416,O:SPY230605P00416000,SPY
,OPASPS,put,,american,2023-06-06,BATO,100,416,O:SPY230606P00416000,SPY
,OPASPS,put,,american,2023-06-07,BATO,100,416,O:SPY230607P00416000,SPY
,OPASPS,put,,american,2023-06-08,BATO,100,416,O:SPY230608P00416000,SPY
,OPASPS,put,,american,2023-06-09,BATO,100,416,O:SPY230609P00416000,SPY
