additional_underlyings,cfi,contract_type,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker
,OCASPS,call,,american,2024-05-21,BATO,100,520,O:SPY240521C00520000,SPY
,OCASPS,call,,american,2024-05-22,BATO,100,520,O:SPY240522C00520000,SPY
,OCASPS,call,,american,2024-05-23,BATO,100,520,O:SPY240523C00520000,SPY
,OCASPS,call,,american,2024-05-24,BATO,100,520,O:SPY240524C00520000,SPY
,OCASPS,call,,american,2024-05-28,BATO,100,520,O:SPY240528C00520000,SPY
