additional_underlyings,cfi,contract_type,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker
,OCASPS,call,,american,2023-07-14,BATO,100,439,O:SPY230714C00439000,SPY
,OCASPS,call,,american,2023-07-17,BATO,100,439,O:SPY230717C00439000,SPY
,OCASPS,call,,american,2023-07-18,BATO,100,439,O:SPY230718C00439000,SPY
,OCASPS,call,,american,2023-07-19,BATO,100,439,O:SPY230719C00439000,SPY
,OCASPS,call,,american,2023-07-20,BATO,100,439,O:SPY230720C00439000,SPY
,OCASPS,call,,american,2023-07-21,BATO,100,439,O:SPY230721C00439000,SPY
