additional_underlyings,cfi,contract_type,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker
,OCASPS,call,,american,2024-11-20,BATO,100,597,O:SPY241120C00597000,SPY
,OCASPS,call,,american,2024-11-21,BATO,100,597,O:SPY241121C00597000,SPY
