additional_underlyings,cfi,contract_type,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker
,OPASPS,put,,american,2023-05-30,BATO,100,420,O:SPY230530P00420000,SPY
,OPASPS,put,,american,2023-05-31,BATO,100,420,O:SPY230531P00420000,SPY
,OPASPS,put,,american,2023-06-01,BATO,100,420,O:SPY230601P00420000,SPY
,OPASPS,put,,american,2023-06-02,BATO,100,420,O:SPY230602P00420000,SPY
,OPASPS,put,,american,2023-06-05,BATO,100,420,O:SPY230605P00420000,SPY
