additional_underlyings,cfi,contract_type,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker
,OPASPS,put,,american,2024-09-13,BATO,100,544,O:SPY240913P00544000,SPY
,OPASPS,put,,american,2024-09-16,BATO,100,544,O:SPY240916P00544000,SPY
,OPASPS,put,,american,2024-09-17,BATO,100,544,O:SPY240917P00544000,SPY
,OPASPS,put,,american,2024-09-18,BATO,100,544,O:SPY240918P00544000,SPY
,OPASPS,put,,american,2024-09-19,BATO,100,544,O:SPY240919P00544000,SPY
,OPASPS,put,,american,2024-09-20,BATO,100,544,O:SPY240920P00544000,SPY
