additional_underlyings,cfi,contract_type,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker
,OCASPS,call,,american,2023-06-20,BATO,100,431,O:SPY230620C00431000,SPY
,OCASPS,call,,american,2023-06-21,BATO,100,431,O:SPY230621C00431000,SPY
,OCASPS,call,,american,2023-06-22,BATO,100,431,O:SPY230622C00431000,SPY
,OCASPS,call,,american,2023-06-23,BATO,100,431,O:SPY230623C00431000,SPY
,OCASPS,call,,american,2023-06-26,BATO,100,431,O:SPY230626C00431000,SPY
