open,high,low,close,volume,vwap,timestamp,transactions,date,time,ema_5,ema_10,ema_20,atr,upper_band,lower_band,previous,change,average_60_change,put_setup,call_setup,call_buy,call_sell,put_buy,put_sell
409.32,409.52,409.27,409.42,251542.0,409.3779,2023-05-05 13:34:00+00:00,2330,2023-05-05,13:34:00,409.2742497598566,409.091450480056,408.87878493806306,0.1793963413926778,409.59637030363376,408.1611995724923,409.33,0.0219871497324974,0.0086187791647762,True,False,False,False,False,True
409.93,410.09,409.9,409.97,457234.0,409.9848,2023-05-05 13:41:00+00:00,3453,2023-05-05,13:41:00,409.7279520664206,409.5279781129206,409.2540692762139,0.2029818188600888,410.06599655165434,408.4421420007736,409.935,0.0085379389415456,0.0075037327951537,True,False,False,False,True,False
410.2,410.34,410.02,410.07,540855.0,410.2064,2023-05-05 13:45:00+00:00,4518,2023-05-05,13:45:00,410.0481139884288,409.8617146642217,409.5447702456563,0.205496178847912,410.36675496104795,408.7227855302647,410.2,-0.031691857630423,0.0058691136696055,True,False,False,False,False,True
412.39,412.88,412.36,412.46,176468.0,412.6019,2023-05-10 12:31:00+00:00,741,2023-05-10,12:31:00,411.6137259938032,411.2175550395877,410.9698617478015,0.2478578044677997,411.9612929656726,409.9784305299303,412.4,0.0145489815712905,0.0073471377934094,True,False,False,False,True,False
412.3,412.45,412.14,412.42,54169.0,412.3141,2023-05-10 12:35:00+00:00,356,2023-05-10,12:35:00,412.24567427038096,411.8732981773604,411.4445962990485,0.2515852933503006,412.45093747244965,410.4382551256472,412.33,0.0218271772609395,0.0076726227275751,True,False,False,False,False,True
412.45,412.78,412.34,412.43,88566.0,412.5784,2023-05-10 12:36:00+00:00,418,2023-05-10,12:36:00,412.3071161802539,411.9745166905676,411.53844427056765,0.2610060286827855,412.5824683852988,410.4944201558365,412.42,0.0024247126715462,0.0078348283842078,True,False,False,False,True,False
412.42,412.5,412.23,412.42,48285.0,412.3722,2023-05-10 12:37:00+00:00,310,2023-05-10,12:37:00,412.34474412016937,412.05551365591896,411.62240195908504,0.2614557272486453,412.6682248680796,410.57657905009046,412.43,-0.0024246538806563,0.0072666058743415,True,False,False,False,False,True
413.51,414.12,413.51,413.57,186827.0,413.8186,2023-05-10 12:43:00+00:00,966,2023-05-10,12:43:00,413.1637498267364,412.79563677051766,412.2637815500747,0.3081337787641888,413.4963166651315,411.031246435018,413.5,0.0169286577992728,0.0118694594576627,True,False,False,False,True,False
413.86,414.04,413.81,414.01,33922.0,413.9384,2023-05-10 12:48:00+00:00,203,2023-05-10,12:48:00,413.8293193187473,413.5050942860478,412.9114431353579,0.2877471285825727,414.06243164968816,411.7604546210276,413.8999,0.0266006345978794,0.0133580314772389,True,False,False,False,False,True
414.45,414.48,414.27,414.31,44443.0,414.3953,2023-05-10 12:50:00+00:00,236,2023-05-10,12:50:00,414.13191969722106,413.79498047247824,413.1789364441365,0.2944167835457759,414.3566035783196,412.00126930995344,414.47,-0.0386035177455605,0.0146881890139864,True,False,False,False,True,False
414.35,414.4,414.0,414.03,63956.0,414.1226,2023-05-10 12:51:00+00:00,404,2023-05-10,12:51:00,414.0979464648141,413.837711295664,413.2599901161235,0.2996959443684859,414.4587738935974,412.0612063386496,414.31,-0.067582245178738,0.0135212351630561,True,False,False,False,False,True
412.19,412.355,411.82,412.16,541387.0,412.0786,2023-05-10 13:42:00+00:00,4552,2023-05-10,13:42:00,412.679212836426,413.1463549468592,413.5410838126606,0.3063752102967166,414.7665846538475,412.3155829714737,412.19,-0.0072781969480027,-0.0053991834229783,False,True,True,False,False,False
412.21,412.48,412.15,412.3399,710792.0,411.837,2023-05-10 13:44:00+00:00,3747,2023-05-10,13:44:00,412.46183903841154,412.86043430326936,413.3119887899557,0.3063796272927873,414.5375072991269,412.08647028078457,412.21,0.0315130637296573,-0.0060420097978608,False,True,False,True,False,False
411.64,411.7089,411.5001,411.7,332150.0,411.6128,2023-05-10 13:49:00+00:00,3232,2023-05-10,13:49:00,411.9139648116427,412.245118498946,412.7644209898385,0.3061547721750161,413.9890400785386,411.5398019011385,411.6399,0.0146001395880178,-0.0111656734001003,False,True,True,False,False,False
411.655,411.8,411.54,411.8,280092.0,411.6544,2023-05-10 13:52:00+00:00,2521,2023-05-10,13:52:00,411.7996932775238,412.0205344746293,412.50065906158113,0.2939764477935527,413.67656485275535,411.3247532704069,411.66,0.0340086479133232,-0.008749407323885,False,True,False,True,False,False
410.825,410.83,410.39,410.47,693016.0,410.725,2023-05-10 14:45:00+00:00,3863,2023-05-10,14:45:00,411.00341448452855,411.37411319228903,411.7645220900957,0.3166616036992569,413.0311685048927,410.49787567529864,410.821,-0.0854386703698202,-0.007601870212246,False,True,True,False,False,False
410.84,411.1889,410.8,411.055,315090.0,410.994,2023-05-10 14:47:00+00:00,2943,2023-05-10,14:47:00,410.982073104235,411.23515015351575,411.6164228447268,0.3380070973385782,412.9684512340811,410.2643944553725,410.83,0.0547671786383717,-0.0039541105271409,False,False,False,True,False,False
413.17,413.17,413.1,413.1,13711.0,413.1194,2023-05-11 11:13:00+00:00,62,2023-05-11,11:13:00,413.21626864205814,413.3249436712967,413.4807902941198,0.0924244357983045,413.850488037313,413.11109255092657,413.19,-0.021781746896095,-0.0053960116885848,False,True,True,False,False,False
412.62,412.76,412.62,412.76,9108.0,412.6908,2023-05-11 11:25:00+00:00,89,2023-05-11,11:25:00,412.6730315432153,412.7446672251964,412.9434060338336,0.1186296732379658,413.4179247267855,412.4688873408818,412.62,0.0339295235325448,-0.006204158626718,False,True,False,True,False,False
411.33,411.35,410.901,411.0531,435862.0,411.0695,2023-05-11 13:32:00+00:00,3718,2023-05-11,13:32:00,411.4789763749628,411.6365085940424,411.74749489820306,0.1837585649171491,412.4825291578717,411.0124606385344,411.35,-0.0721769782423849,-0.008112591031694,False,True,True,False,False,False
410.81,411.02,410.7699,411.0,406280.0,410.8902,2023-05-11 13:36:00+00:00,3317,2023-05-11,13:36:00,411.0115261975235,411.22286065743543,411.46249223640734,0.1992505252410457,412.2594943373715,410.6654901354432,410.815,0.0450324355245067,-0.0073191783255297,False,True,False,True,False,False
416.43,416.47,416.43,416.47,2135.0,416.4599,2023-05-18 10:47:00+00:00,14,2023-05-18,10:47:00,416.36639322633664,416.2923953051667,416.1721661718216,0.0724975790765026,416.4621564881275,415.8821758555156,416.39,0.0192127572708376,0.016008642251383,True,False,False,False,True,False
416.36,416.36,416.36,416.36,425.0,416.3594,2023-05-18 10:50:00+00:00,4,2023-05-18,10:50:00,416.38559799298866,416.3410940476832,416.2321269595642,0.0679101118607164,416.50376740700705,415.96048651212135,416.4,-0.0096061479346694,0.0147281008791608,True,False,False,False,False,True
414.98,414.99,414.87,414.88,21418.0,414.9383,2023-05-18 12:53:00+00:00,134,2023-05-18,12:53:00,415.08454915226866,415.2249797130737,415.3792952267637,0.1106817765259875,415.8220223328676,414.9365681206597,415.02,-0.0337333140571505,-0.0050092469251873,False,True,True,False,False,False
414.94,415.13,414.9,415.1,7375.0,415.0449,2023-05-18 12:54:00+00:00,86,2023-05-18,12:54:00,415.08969943484584,415.2022561288785,415.35269568135755,0.1176476876996881,415.8232864321563,414.8821049305588,414.88,0.053027381411499,-0.0042456119943258,False,False,False,True,False,False
414.8,414.8,414.6,414.69,24980.0,414.6807,2023-05-18 12:58:00+00:00,156,2023-05-18,12:58:00,414.8540789007103,414.99007510836486,415.17987766974767,0.1261537144294428,415.68449252746547,414.6752628120298,414.82,-0.0313388939781098,-0.0056921456481027,False,True,True,False,False,False
414.68,414.79,414.6599,414.75,36674.0,414.724,2023-05-18 13:01:00+00:00,186,2023-05-18,13:01:00,414.7541715261365,414.8609352021021,415.0555794122448,0.1286785409089454,415.5702935758806,414.540865248609,414.71,0.0096452943020473,-0.0032084474344153,False,False,False,True,False,False
416.365,416.73,416.33,416.616,604071.0,416.0313,2023-05-18 14:21:00+00:00,3024,2023-05-18,14:21:00,416.3081547843527,416.1025399270522,415.8350868099839,0.2230477374005174,416.727277759586,414.94289586038184,416.37,0.0590820664312944,0.0066831027918292,True,False,False,False,True,False
416.66,416.745,416.47,416.63,247796.0,416.5767,2023-05-18 14:26:00+00:00,2185,2023-05-18,14:26:00,416.6378952802441,416.48241691360187,416.1794395038992,0.2218661092280245,417.06690394081136,415.2919750669871,416.67,-0.0095999232006193,0.0072214045639991,True,False,False,False,False,True
417.67,417.71,417.35,417.6311,519396.0,417.5301,2023-05-22 14:09:00+00:00,4505,2023-05-22,14:09:00,418.0738533145262,418.4149773516661,418.7745135889764,0.2592721667100409,419.8116022558166,417.7374249221362,417.67,-0.0093135729164202,-0.0050469340970525,False,True,True,False,False,False
417.61,418.55,417.58,418.42,988923.0,418.1565,2023-05-22 14:10:00+00:00,7916,2023-05-22,14:10:00,418.1892355430175,418.415890560454,418.7407503900263,0.2948085583745402,419.9199846235245,417.5615161565281,417.6311,0.1888987673571274,-0.0017394743355384,False,False,False,True,False,False
411.63,411.93,411.63,411.71,374754.0,411.7979,2023-05-24 15:27:00+00:00,3254,2023-05-24,15:27:00,411.479800397957,411.2407311165777,410.9856910892981,0.211971897568089,411.8335786795705,410.1378034990257,411.635,0.0182200250221649,0.0053993562434235,True,False,False,False,True,False
411.705,411.72,411.36,411.365,385947.0,411.5284,2023-05-24 15:28:00+00:00,3784,2023-05-24,15:28:00,411.4415335986381,411.26332545901806,411.02181574746015,0.2193733026896852,411.8993089582189,410.1443225367014,411.71,-0.0837968472954192,0.0029874229867226,False,False,False,False,False,True
412.82,412.88,412.61,412.68,223878.0,412.7538,2023-05-25 13:38:00+00:00,2285,2023-05-25,13:38:00,413.0022595410521,413.33966768373534,413.78529380526686,0.2418264868839907,414.7525997528029,412.8179878577309,412.8291,-0.0361166400333638,-0.0074854900311022,False,True,True,False,False,False
412.73,413.11,412.69,413.06,241097.0,412.9326,2023-05-25 13:40:00+00:00,2327,2023-05-25,13:40:00,412.95989312935654,413.19738084613687,413.62485501973094,0.2492234044128014,414.62174863738215,412.62796140207973,412.725,0.0811678478405668,-0.0058701877080728,False,True,False,True,False,False
415.05,415.05,415.03,415.03,671.0,415.0458,2023-05-26 10:39:00+00:00,8,2023-05-26,10:39:00,414.8836824763837,414.743686224342,414.5235704839807,0.1157031538490463,414.9863830993768,414.0607578685845,415.0,0.007228915662644,0.0077149084255041,True,False,False,False,True,False
415.2,415.2,415.19,415.19,764.0,415.2006,2023-05-26 10:49:00+00:00,9,2023-05-26,10:49:00,415.219546584764,415.1374674671598,414.9260934418975,0.0984604070268767,415.319935070005,414.53225181379,415.23,-0.0096332153264505,0.009987334777299,True,False,False,False,False,True
415.4,415.51,415.4,415.49,2021.0,415.4704,2023-05-26 10:55:00+00:00,12,2023-05-26,10:55:00,415.37841765725295,415.2941669189779,415.1033305017161,0.0956154548058861,415.4857923209396,414.72086868249255,415.38,0.0264817757234372,0.0104683224517762,True,False,False,False,True,False
415.35,415.35,415.35,415.35,275.0,415.4018,2023-05-26 10:56:00+00:00,5,2023-05-26,10:56:00,415.36894510483535,415.3043183882546,415.126822834886,0.0978346820655911,415.5181615631484,414.7354841066236,415.49,-0.03369515511805,0.0103911270487757,True,False,False,False,False,True
416.39,416.75,416.39,416.71,401532.0,416.5874,2023-05-26 13:40:00+00:00,3366,2023-05-26,13:40:00,416.3238221324124,416.0948026585437,415.87552358297256,0.2170635041771475,416.7437775996811,415.007269566264,416.41,0.072044379337661,0.0086670940754162,True,False,False,False,True,False
417.25,417.29,415.8,417.1,410809.0,417.1433,2023-05-26 13:42:00+00:00,3341,2023-05-26,13:42:00,416.7883653921833,416.44941334993416,416.1105759942247,0.2972373125198759,417.2995252443042,414.9216267441451,417.25,-0.0359496704613486,0.0094235566528331,True,False,False,False,False,True
417.84,417.86,417.52,417.53,275632.0,417.7103,2023-06-01 13:31:00+00:00,2893,2023-06-01,13:31:00,417.8942229680629,418.0334723475297,418.10460748919434,0.1245041006837401,418.6026238919293,417.6065910864594,417.845,-0.0753868061123274,-0.0052175203729455,False,True,True,False,False,False
417.35,417.51,417.3233,417.425,355203.0,417.4191,2023-06-01 13:37:00+00:00,2944,2023-06-01,13:37:00,417.38228432092745,417.5341937691355,417.74868130107393,0.1517328361684252,418.3556126457476,417.14174995640025,417.35,0.0179705283335302,-0.0032475424618011,False,False,False,True,False,False
418.93,419.28,418.92,419.01,462156.0,419.1063,2023-06-01 14:42:00+00:00,3758,2023-06-01,14:42:00,418.7278542111724,418.50230146321945,418.2856714870936,0.2456653785299687,419.2683330012135,417.30300997297377,418.94,0.0167088365875765,0.0065038189787363,True,False,False,False,True,False
419.48,419.61,418.98,419.085,601649.0,419.3116,2023-06-01 14:48:00+00:00,4944,2023-06-01,14:48:00,419.2835358978259,419.0965462955635,418.7665326177792,0.2753149077209545,419.867792248663,417.6652729868954,419.5,-0.0989272943980978,0.0080423203466453,True,False,False,False,False,True
425.03,425.22,425.0,425.21,388633.0,425.1058,2023-06-02 13:31:00+00:00,3470,2023-06-02,13:31:00,424.84438183999066,424.6547259717024,424.4926105970435,0.1516538282956643,425.0992259102262,423.8859952838609,425.04,0.0399962356483999,0.0059348880315617,True,False,False,False,True,False
426.02,426.16,425.81,425.87,361782.0,425.9746,2023-06-02 13:45:00+00:00,3489,2023-06-02,13:45:00,426.0233690500747,425.92075481114944,425.59294388324565,0.1936164147797522,426.3674095423646,424.81847822412664,426.02,-0.0352096145720804,0.007693593830453,True,False,False,False,False,True
430.54,430.75,430.46,430.74,382248.0,430.6024,2023-06-09 13:40:00+00:00,3058,2023-06-09,13:40:00,430.4450778758113,430.2940465344994,430.12121582152827,0.1481045106531963,430.71363386414106,429.5287977789155,430.53,0.0487770887046283,0.0051944713722544,True,False,False,False,True,False
430.88,430.89,430.62,430.66,373151.0,430.7349,2023-06-09 13:44:00+00:00,2636,2023-06-09,13:44:00,430.7071758767035,430.5633733565228,430.3405020391574,0.1588997370802195,430.9761009874783,429.7049030908365,430.87,-0.0487385986492398,0.0050405565422766,True,False,False,False,False,True
429.93,429.95,429.7,429.95,605218.0,429.8739,2023-06-09 15:26:00+00:00,4615,2023-06-09,15:26:00,430.3285780930815,430.6319828344341,430.89855116172726,0.248303038404841,431.8917633153466,429.9053390081079,429.935,0.0034888994848026,-0.006336384131903,False,True,True,False,False,False
430.17,430.18,429.85,429.9,296069.0,429.9578,2023-06-09 15:28:00+00:00,2581,2023-06-09,15:28:00,430.1504791524806,430.4301703271831,430.74067339996265,0.2520837421603676,431.7490083686041,429.7323384313212,430.17,-0.0627658832554661,-0.0074177672267431,False,True,False,True,False,False
429.71,429.74,429.36,429.45,544191.0,429.5236,2023-06-09 15:31:00+00:00,5288,2023-06-09,15:31:00,429.77977160073505,430.0781323580138,430.4619240741111,0.2552227984347479,431.4828152678501,429.4410328803722,429.72,-0.0628316112817738,-0.0093365760372921,False,True,True,False,False,False
429.44,429.67,429.34,429.625,376022.0,429.5296,2023-06-09 15:34:00+00:00,3260,2023-06-09,15:34:00,429.5873841779956,429.8111067535627,430.2068439503648,0.2520178968079921,431.2149155375968,429.1987723631328,429.4327,0.0447800086020437,-0.0075379969309047,False,True,False,True,False,False
436.91,437.18,436.71,436.73,477978.0,436.9417,2023-06-13 13:43:00+00:00,4478,2023-06-13,13:43:00,436.5644769445874,436.3320313648529,436.1204053842289,0.2628249213826618,437.1717050697595,435.06910569869825,436.9046,-0.0399629575884525,0.0055112367504718,True,False,False,False,True,False
436.725,436.77,436.455,436.61,356869.0,436.5781,2023-06-13 13:44:00+00:00,3181,2023-06-13,13:44:00,436.5796512963916,436.3825711166978,436.1670334428738,0.2654336753135285,437.22876814412786,435.1052987416196,436.73,-0.0274769308268276,0.0043640921947499,False,False,False,False,False,True
435.72,435.72,435.5,435.5,15209.0,435.584,2023-06-15 10:34:00+00:00,46,2023-06-15,10:34:00,435.73431968457,435.8164745899814,435.95106006146096,0.103786673132605,436.3662067539914,435.53591336893055,435.8,-0.0688389169343761,-0.0116908484760622,False,True,True,False,False,False
435.6,435.6,435.6,435.6,673.0,435.6104,2023-06-15 10:46:00+00:00,14,2023-06-15,10:46:00,435.59202344753095,435.6317509520797,435.74990115838057,0.0827394555321549,436.0808589805091,435.418943336252,435.58,0.0045915790440421,-0.0111184924251368,False,True,False,True,False,False
437.35,437.569,437.35,437.45,344050.0,437.462,2023-06-15 13:42:00+00:00,2761,2023-06-15,13:42:00,437.2220667057718,436.9950471841307,436.7631433297462,0.1991932153472864,437.55991619113536,435.966370468357,437.35,0.0228649822796309,0.0092108656950031,True,False,False,False,True,False
437.45,437.46,437.23,437.44,285599.0,437.3087,2023-06-15 13:43:00+00:00,2563,2023-06-15,13:43:00,437.29471113718125,437.07594769610694,436.8276058697704,0.2007335545799201,437.6305400880901,436.02467165145066,437.45,-0.0022859755400596,0.0087130382615507,True,False,False,False,False,True
437.63,437.82,437.55,437.6,325061.0,437.6733,2023-06-15 13:45:00+00:00,3111,2023-06-15,13:45:00,437.468760505414,437.2521633337575,436.96944607480066,0.206537033008377,437.79559420683415,436.1432979427672,437.62,-0.0045701750376997,0.0085567412275047,True,False,False,False,True,False
437.6,437.86,437.55,437.84,222607.0,437.704,2023-06-15 13:46:00+00:00,2426,2023-06-15,13:46:00,437.59250700360934,437.35904272761974,437.0523559724387,0.2117101813579583,437.89919669787054,436.2055152470069,437.6,0.0548446069469726,0.008666885632152,True,False,False,False,False,True
437.84,438.29,437.84,438.15,466011.0,438.0576,2023-06-15 13:48:00+00:00,4247,2023-06-15,13:48:00,437.83333644604863,437.5744005036132,437.2247630522684,0.2292434386755589,438.14173680697064,436.3077892975662,437.84,0.0708021194957067,0.0091198866894271,True,False,False,False,True,False
438.17,438.21,437.91,438.09,281498.0,438.0411,2023-06-15 13:49:00+00:00,2618,2023-06-15,13:49:00,437.9188909640324,437.66814586659257,437.3071665711,0.2327812667417787,438.2382916380671,436.3760415041329,438.15,-0.0136939404313596,0.0086239228759224,True,False,False,False,False,True
438.13,438.52,438.08,438.35,786544.0,438.244,2023-06-15 13:50:00+00:00,4007,2023-06-15,13:50:00,438.0625939760217,437.7921193453938,437.40648404051905,0.2431422034046896,438.3790528541378,436.4339152269003,438.09,0.0593485356890245,0.0091541706143122,True,False,False,False,True,False
438.64,438.67,438.41,438.46,394535.0,438.5126,2023-06-15 13:55:00+00:00,3267,2023-06-15,13:55:00,438.4856090832622,438.2731389760148,437.8567566218967,0.2533386895962963,438.87011138028186,436.84340186351153,438.63,-0.0387570389622269,0.0095344492593117,True,False,False,False,False,True
435.91,435.935,435.45,435.48,352794.0,435.7713,2023-06-20 14:21:00+00:00,3455,2023-06-20,14:21:00,436.004371260173,436.3273041846232,436.6758514844721,0.2391925586854504,437.63262171921383,435.71908124973027,435.92,-0.1009359515507427,-0.0100666593943848,False,True,True,False,False,False
435.585,435.86,435.58,435.72,340589.0,435.7389,2023-06-20 14:23:00+00:00,2964,2023-06-20,14:23:00,435.8174983378547,436.1072036277229,436.49125257572433,0.2445962842136206,437.4696377125788,435.5128674388699,435.59,0.0298445786175192,-0.0086917450506022,False,True,False,True,False,False
433.33,433.33,433.2,433.28,27333.0,433.2755,2023-06-23 12:44:00+00:00,149,2023-06-23,12:44:00,433.4293166982477,433.56729804080294,433.7545878081046,0.1285648674189934,434.26884727778054,433.24032833842864,433.35,-0.0161532248759778,-0.0055261845830175,False,True,True,False,False,False
433.13,433.2,433.07,433.14,13617.0,433.1685,2023-06-23 12:51:00+00:00,82,2023-06-23,12:51:00,433.1447702502862,433.23402153257234,433.4376957219998,0.1308777774875903,433.9612068319501,432.91418461204944,433.14,0.0,-0.0053745208004335,False,True,False,True,False,False
434.16,434.41,434.16,434.24,221064.0,434.3336,2023-06-26 13:47:00+00:00,1887,2023-06-26,13:47:00,434.1179310325811,433.9385842958646,433.6586369431034,0.1530628124571111,434.2708881929318,433.04638569327494,434.17,0.0161227169081219,0.0051155749019809,True,False,False,False,True,False
434.23,434.32,434.15,434.2594,226890.0,434.2254,2023-06-26 13:48:00+00:00,1285,2023-06-26,13:48:00,434.1650873550541,433.9969144238892,433.7158524723316,0.1539096718342563,434.33149115966864,433.1002137849946,434.24,0.004467575534271,0.0048435421516997,False,False,False,False,False,True
435.91,435.99,435.91,435.91,1745.0,435.9283,2023-06-28 11:03:00+00:00,30,2023-06-28,11:03:00,435.7851579002651,435.7178677963746,435.6577497164012,0.0687276878955502,435.9326604679834,435.38283896481903,435.87,0.0091770482024503,0.0072092610440034,True,False,False,False,True,False
435.8,435.8,435.8,435.8,202.0,435.8264,2023-06-28 11:05:00+00:00,6,2023-06-28,11:05:00,435.80451462234015,435.75245695459785,435.6878631465325,0.0673767383257347,435.95737009983543,435.4183561932296,435.85,-0.0114718366410488,0.007230261220464,True,False,False,False,False,True
436.16,436.39,436.16,436.39,119645.0,436.3076,2023-06-29 13:02:00+00:00,457,2023-06-29,13:02:00,436.4775992166211,436.6513164126277,436.8986336467043,0.1784148455437641,437.6122930288794,436.1849742645292,436.21,0.0412645285527628,-0.0052957018254886,False,True,True,False,False,False
436.41,436.51,436.41,436.51,7374.0,436.4675,2023-06-29 13:03:00+00:00,54,2023-06-29,13:03:00,436.48839947774746,436.6256225194226,436.8616209184467,0.1754941032665761,437.56359733151305,436.15964450538047,436.39,0.0274983386420414,-0.0047623965107679,False,False,False,True,False,False
440.18,440.24,440.18,440.24,2989.0,440.2076,2023-06-30 10:50:00+00:00,26,2023-06-30,10:50:00,440.10412628144456,440.0269222838145,439.91391188282665,0.0692073421188654,440.19074125130214,439.6370825143512,440.09,0.0340839373764534,0.0106105453334544,True,False,False,False,True,False
440.13,440.16,440.11,440.13,845.0,440.1309,2023-06-30 10:51:00+00:00,13,2023-06-30,10:51:00,440.1127508542964,440.0456636867573,439.9344917035098,0.0722469750129219,440.2234796035615,439.64550380345815,440.24,-0.0249863710703283,0.009717860911436,True,False,False,False,False,True
442.92,443.15,442.86,443.15,248439.0,442.9702,2023-07-05 13:42:00+00:00,2360,2023-07-05,13:42:00,442.85078092399505,442.6572604090627,442.41610833165777,0.1365008597167278,442.9621117705247,441.8701048927908,442.93,0.0496692479624253,0.0054259434705853,True,False,False,False,True,False
443.16,443.17,442.87,443.025,227498.0,443.0213,2023-07-05 13:43:00+00:00,2258,2023-07-05,13:43:00,442.90885394933,442.72412215286954,442.474098014357,0.1446758167308919,443.0528012812806,441.89539474743344,443.15,-0.0282071533340855,0.0049558242483505,False,False,False,False,False,True
443.04,443.15,442.98,443.1201,109616.0,443.0766,2023-07-05 13:44:00+00:00,1256,2023-07-05,13:44:00,442.9792692995534,442.79611812507505,442.5356220129897,0.1459420258943453,443.11939011656705,441.9518539094123,443.025,0.0214660572202476,0.0051626632805494,True,False,False,False,True,False
443.09,443.1581,442.9,442.9617,166008.0,443.0147,2023-07-05 13:47:00+00:00,1808,2023-07-05,13:47:00,443.0277575702381,442.91666529915824,442.67420697409534,0.1563551694511641,443.2996276519,442.0487862962907,443.09,-0.0289557426256443,0.0049442121967742,False,False,False,False,False,True
439.07,439.115,438.72,438.73,487640.0,438.9,2023-07-06 13:33:00+00:00,4119,2023-07-06,13:33:00,439.1193217574863,439.2749101317549,439.3936186119061,0.1572394303111219,440.02257633315054,438.7646608906616,439.07,-0.0774363996629182,-0.005042601746732,False,True,True,False,False,False
438.76,439.08,438.75,438.97,369237.0,438.9294,2023-07-06 13:39:00+00:00,3255,2023-07-06,13:39:00,438.8502422393405,438.9428733051415,439.1212521927524,0.1694635838581969,439.7991065281852,438.4433978573196,438.76,0.0478621569878832,-0.0040931716827391,False,False,False,True,False,False
443.66,443.68,443.64,443.66,2284.0,443.6685,2023-07-12 11:20:00+00:00,17,2023-07-12,11:20:00,443.5959543521504,443.52140820609554,443.4360964211733,0.0570041323158574,443.66411295043673,443.2080798919099,443.64,0.0045081597691909,0.0087548333679463,True,False,False,False,True,False
443.62,443.67,443.59,443.67,4375.0,443.6202,2023-07-12 11:22:00+00:00,22,2023-07-12,11:22:00,443.6259797120669,443.5630914437499,443.4742195193731,0.058771229415063,443.7093044370334,443.2391346017129,443.62,0.0112709075334771,0.0080372231298696,True,False,False,False,False,True
445.4,445.92,445.39,445.74,252814.0,445.6845,2023-07-12 12:31:00+00:00,984,2023-07-12,12:31:00,444.6937958758815,444.2344449488989,443.9607667523677,0.2125092080076412,444.81080358439823,443.11072992033706,445.36,0.0853242320819102,0.0076588584236953,True,False,False,False,True,False
445.98,446.06,445.8,445.82,28024.0,445.9432,2023-07-12 12:40:00+00:00,154,2023-07-12,12:40:00,445.8883627235915,445.6321686041531,445.10721856219834,0.2470178262825914,446.0952898673287,444.119147257068,445.96,-0.0313929500403593,0.0079216577948605,True,False,False,False,False,True
445.345,445.415,445.0196,445.295,540417.0,445.2605,2023-07-12 15:41:00+00:00,4115,2023-07-12,15:41:00,445.7515305410891,446.0675198136544,446.3624230023047,0.2162490105042928,447.2274190443219,445.4974269602875,445.34,-0.0101046391520993,-0.0078189118506447,False,True,True,False,False,False
445.505,445.77,445.4301,445.731,410834.0,445.5962,2023-07-12 15:43:00+00:00,3774,2023-07-12,15:43:00,445.69101357381743,445.92339756120657,446.2288360631111,0.230209731980124,447.1496749910316,445.3079971351906,445.51,0.049606069448498,-0.0054050303455979,False,True,False,True,False,False
449.71,449.91,449.71,449.91,6059.0,449.8419,2023-07-14 10:47:00+00:00,36,2023-07-14,10:47:00,449.7002961185866,449.6305733849812,449.5417752723466,0.0691177759240774,449.81824637604296,449.2653041686503,449.65,0.0578227510285884,0.0064261095038017,True,False,False,False,True,False
449.82,449.82,449.73,449.73,5142.0,449.7385,2023-07-14 10:49:00+00:00,28,2023-07-14,10:49:00,449.7301316082608,449.67236730730144,449.5810904156851,0.0725787927714788,449.871405586771,449.2907752445992,449.79,-0.0133395584606154,0.0055360325930693,True,False,False,False,False,True
455.4,455.69,455.38,455.665,471979.0,455.6018,2023-07-19 13:31:00+00:00,4120,2023-07-19,13:31:00,455.2915597275036,455.1218597839846,454.9633495194845,0.0938399552294458,455.33870934040226,454.58798969856673,455.3962,0.0590255254655174,0.0054053105592329,True,False,False,False,True,False
455.685,455.71,455.44,455.46,328853.0,455.5677,2023-07-19 13:34:00+00:00,2980,2023-07-19,13:34:00,455.50009177111224,455.3407932250374,455.13229395898327,0.108538531614845,455.56644808544263,454.6981398325239,455.695,-0.0515695805308405,0.0041051830350605,False,False,False,False,False,True
455.88,455.95,455.83,455.9293,228494.0,455.8937,2023-07-19 13:37:00+00:00,2171,2023-07-19,13:37:00,455.7497938581074,455.565303426786,455.3126807973941,0.1230457235432799,455.8048636915672,454.82049790322094,455.89,0.008620500559351,0.0056385058655185,True,False,False,False,True,False
455.94,456.03,455.87,456.01,243813.0,455.9631,2023-07-19 13:41:00+00:00,2105,2023-07-19,13:41:00,455.9432926139472,455.7995263836582,455.5358697466446,0.1284012921117743,456.0494749150917,455.0222645781975,455.95,0.0131593376466722,0.0057134496621467,True,False,False,False,False,True
456.71,456.76,456.5,456.66,308763.0,456.629,2023-07-31 13:58:00+00:00,3008,2023-07-31,13:58:00,456.9606613423771,457.25508270559544,457.4780350981025,0.2163859690504467,458.3435789743043,456.6124912219007,456.71,-0.0109478662608558,-0.0051694487994731,False,True,True,False,False,False
456.65,457.0,456.63,457.0,242645.0,456.8227,2023-07-31 13:59:00+00:00,1853,2023-07-31,13:59:00,456.9737742282514,457.20870403185074,457.4325079459023,0.2240666705979246,458.3287746282939,456.5362412635106,456.66,0.0744536416589968,-0.0036374847986016,False,False,False,True,False,False
454.21,454.21,454.15,454.17,1110.0,454.1684,2023-08-02 10:44:00+00:00,11,2023-08-02,10:44:00,454.08227961153415,453.9499087160383,453.7649554206497,0.1043407391395027,454.1823183772077,453.3475924640917,454.21,-0.0088064991963989,0.0053679916597461,True,False,False,False,True,False
