,timestamp,open,high,low,close,volume,vwap,transactions,date,time,ema_5,ema_10,ema_20,atr,upper_band,lower_band,call_buy,call_sell,put_buy,put_sell,call_prices,put_prices
10,2023-01-04 12:08:00+00:00,382.05,382.05,381.92,381.95,2346.0,381.9757,26,2023-01-04,12:08:00,382.08585292108046,382.21732079469155,382.35332321851314,0.0977207629423738,382.74420627028263,381.9624401667437,True,False,False,False,6.46,0.0
11,2023-01-04 12:11:00+00:00,381.98,382.18,381.98,382.17,4482.0,382.1286,52,2023-01-04,12:11:00,382.07617864328313,382.14506901527426,382.27475477332706,0.0979395891277187,382.66651312983794,381.8829964168162,False,True,False,False,5.84,0.0
12,2023-01-05 11:54:00+00:00,384.54,384.71,384.54,384.71,12368.0,384.6988,49,2023-01-05,11:54:00,384.47452996433776,384.3958973784326,384.3451647115435,0.0835576000362569,384.6793951116885,384.0109343113984,False,False,True,False,0.0,3.4
13,2023-01-05 11:57:00+00:00,384.64,384.65,384.5,384.5,2958.0,384.5637,17,2023-01-05,11:57:00,384.5383792486928,384.47597985640664,384.40518353919424,0.0869301973310826,384.7529043285186,384.0574627498699,False,False,False,True,0.0,3.4
14,2023-01-05 12:35:00+00:00,384.89,384.89,384.81,384.81,5976.0,384.869,31,2023-01-05,12:35:00,384.70765200138374,384.6038800182116,384.4952130727193,0.0949624782481423,384.8750629857119,384.1153631597267,False,False,True,False,0.0,3.49
15,2023-01-05 12:38:00+00:00,384.79,384.795,384.74,384.74,1853.0,384.7693,27,2023-01-05,12:38:00,384.7548598522619,384.6831619333405,384.5694122088091,0.0894784547879991,384.9273260279611,384.2114983896571,False,False,False,True,0.0,3.49
16,2023-01-05 12:46:00+00:00,384.17,384.17,384.01,384.08,12838.0,384.0871,63,2023-01-05,12:46:00,384.3043475266239,384.4345652416533,384.4867535645914,0.0986640262126319,384.8814096694419,384.0920974597409,True,False,False,False,3.35,0.0
17,2023-01-05 12:52:00+00:00,383.96,384.01,383.96,384.01,7246.0,383.997,63,2023-01-05,12:52:00,383.9868974508971,384.097265612976,384.2452764612742,0.0998017607215682,384.64448350416046,383.846069418388,False,True,False,False,3.35,0.0
18,2023-01-05 14:41:00+00:00,379.35,379.62,379.14,379.59,291811.0,379.3408,2359,2023-01-05,14:41:00,379.8354674658947,380.17837397440735,380.5690264642991,0.3429132107218072,381.9406793071863,379.1973736214119,True,False,False,False,6.42,0.0
19,2023-01-05 14:44:00+00:00,379.42,379.82,379.27,379.7,341659.0,379.6068,2478,2023-01-05,14:44:00,379.6287088787837,379.8795272932704,380.2932414122262,0.3497202140426133,381.6921222683967,378.89436055605574,False,True,False,False,6.29,0.0
20,2023-01-06 11:42:00+00:00,379.3,379.3,379.3,379.3,1542.0,379.2996,11,2023-01-06,11:42:00,379.5347057854675,379.6377571028056,379.6974562961501,0.091035935344844,380.06160003752944,379.33331255477066,True,False,False,False,8.7,0.0
21,2023-01-06 11:44:00+00:00,379.49,379.49,379.49,379.49,190.0,379.4768,4,2023-01-06,11:44:00,379.4787581268745,379.5680853332831,379.6477590088666,0.0915349316487215,380.0138987354615,379.2816192822717,False,True,False,False,8.69,0.0
22,2023-01-06 13:31:00+00:00,381.18,381.98,380.51,380.56,305073.0,381.3728,1202,2023-01-06,13:31:00,379.98941806020537,379.5610530556131,379.30300263131875,0.5174955764767185,381.3729849372256,377.2330203254118,False,False,True,False,0.0,8.35
23,2023-01-06 13:32:00+00:00,380.55,381.56,380.29,381.49,190344.0,380.8452,789,2023-01-06,13:32:00,380.48961204013693,379.9117706818653,379.5112880950026,0.5551207976528817,381.7317712856142,377.2908049043912,False,False,False,True,0.0,7.7
24,2023-01-09 12:33:00+00:00,389.79,390.03,389.79,390.02,11940.0,389.9925,140,2023-01-09,12:33:00,389.7618031434548,389.6748799334897,389.617341717036,0.0816996874324703,389.9441404667659,389.29054296730607,False,False,True,False,0.0,6.23
25,2023-01-09 12:39:00+00:00,389.9,389.97,389.9,389.95,1063.0,389.9232,17,2023-01-09,12:39:00,389.9111428007842,389.83523197740226,389.73820631963093,0.0910779169849565,390.1025179875707,389.3738946516911,False,False,False,True,0.0,6.56
26,2023-01-09 13:01:00+00:00,389.53,389.57,388.5,389.501,7479.0,389.3465,255,2023-01-09,13:01:00,389.5709376415737,389.61466083694467,389.65848824804,0.1896257700878055,390.4169913283912,388.8999851676888,True,False,False,False,6.59,0.0
27,2023-01-09 13:03:00+00:00,389.5,389.5,389.41,389.41,2784.0,389.4766,35,2023-01-09,13:03:00,389.4927278406995,389.5545018825828,389.61775387197827,0.1794847575042414,390.3356929019952,388.8998148419613,False,True,False,False,6.59,0.0
28,2023-01-10 11:14:00+00:00,387.09,387.09,386.9,386.96,5671.0,386.963,33,2023-01-10,11:14:00,387.1845294815282,387.3235054262744,387.4774910850514,0.0982522548195196,387.87050010432944,387.0844820657734,True,False,False,False,5.99,0.0
29,2023-01-10 11:18:00+00:00,387.1,387.13,387.1,387.13,1044.0,387.117,7,2023-01-10,11:18:00,387.1253464362349,387.24019784734065,387.4032523394638,0.0970726599746171,387.79154297936225,387.01496169956533,False,True,False,False,5.3,0.0
30,2023-01-10 11:34:00+00:00,386.81,386.81,386.81,386.81,239.0,386.7992,13,2023-01-10,11:34:00,386.9651714282543,387.03145985539464,387.1473775773361,0.0804518580024254,387.4691850093458,386.8255701453264,True,False,False,False,5.46,0.0
31,2023-01-10 11:44:00+00:00,386.73,386.73,386.73,386.73,302.0,386.73,3,2023-01-10,11:44:00,386.7032158599435,386.75683801669226,386.8873737871816,0.0827128432158685,387.21822516004505,386.55652241431807,False,True,False,False,5.46,0.0
32,2023-01-10 12:11:00+00:00,386.42,386.42,386.31,386.42,3751.0,386.3631,34,2023-01-10,12:11:00,386.4973452397759,386.5666302572339,386.6413998470222,0.0813222936572253,386.9666890216511,386.31611067239334,True,False,False,False,5.45,0.0
33,2023-01-10 12:12:00+00:00,386.48,386.48,386.4,386.4,2449.0,386.4662,24,2023-01-10,12:12:00,386.4648968265173,386.5363338468277,386.6184093854011,0.0812561789743661,386.9434341012986,386.2933846695036,False,True,False,False,5.45,0.0
34,2023-01-10 12:18:00+00:00,386.06,386.08,385.81,386.01,8094.0,386.0143,62,2023-01-10,12:18:00,386.2242570602157,386.3493097420251,386.4763081925422,0.1242276072897318,386.9732186217011,385.9793977633833,True,False,False,False,5.92,0.0
35,2023-01-10 12:20:00+00:00,386.06,386.15,385.97,386.0,64850.0,386.0533,181,2023-01-10,12:20:00,386.1107809156515,386.2412734636696,386.3942114682715,0.1282404155789794,386.90717313058747,385.8812498059556,False,True,False,False,6.06,0.0
36,2023-01-10 14:05:00+00:00,387.54,387.72,387.35,387.4,67933.0,387.5272,359,2023-01-10,14:05:00,387.1655000628525,386.9307825727771,386.6637949272363,0.2504266054874435,387.6655013491861,385.66208850528653,False,False,True,False,0.0,5.86
37,2023-01-10 14:08:00+00:00,387.61,387.66,387.42,387.55,13056.0,387.5518,138,2023-01-10,14:08:00,387.4353333519564,387.2078741514308,386.89110348838295,0.2504120108797995,387.89275153190215,385.88945544486376,False,False,False,True,0.0,6.03
38,2023-01-10 14:34:00+00:00,388.46,389.135,388.45,388.98,426888.0,388.8743,3765,2023-01-10,14:34:00,388.3860865474869,388.0300014177744,387.7292399821196,0.3083633870086971,388.9626935301544,386.4957864340848,False,False,True,False,0.0,5.61
39,2023-01-10 14:37:00+00:00,388.68,389.01,388.45,388.99,219233.0,388.6603,2314,2023-01-10,14:37:00,388.75106268073694,388.42471152032874,388.0335900051138,0.3283548089365834,389.34700924086013,386.7201707693675,False,False,False,True,0.0,5.64
40,2023-01-11 11:42:00+00:00,391.66,391.7,391.66,391.7,334.0,391.6767,6,2023-01-11,11:42:00,391.5239285861838,391.4286881732811,391.3605228528908,0.0842270746697286,391.6974311515698,391.0236145542119,False,False,True,False,0.0,5.52
41,2023-01-11 11:49:00+00:00,391.58,391.6,391.58,391.6,361.0,391.5857,6,2023-01-11,11:49:00,391.6513815422136,391.5896551275315,391.4896918111282,0.0808393173008265,391.8130490803315,391.16633454192487,False,False,False,True,0.0,5.58
42,2023-01-11 12:18:00+00:00,390.99,391.0,390.94,390.98,4931.0,390.9757,41,2023-01-11,12:18:00,391.08364673890713,391.17730188202904,391.2748185628145,0.0741690386203252,391.5714947172958,390.9781424083332,True,False,False,False,6.44,0.0
43,2023-01-11 12:23:00+00:00,390.89,391.04,390.89,391.04,3939.0,390.9739,34,2023-01-11,12:23:00,390.9523320808438,391.01003768267145,391.1289125436826,0.0813118132371103,391.454159796631,390.80366529073416,False,True,False,False,6.13,0.0
44,2023-01-12 12:15:00+00:00,396.14,396.14,396.09,396.09,3120.0,396.125,24,2023-01-12,12:15:00,396.0325924326637,395.9767156570139,395.9139718689265,0.053093345577304,396.12634525123576,395.7015984866173,False,False,True,False,0.0,3.8
45,2023-01-12 12:17:00+00:00,396.08,396.15,396.07,396.15,1754.0,396.0953,23,2023-01-12,12:17:00,396.0755966367394,396.0191237042821,395.94817198340695,0.0567167443835144,396.175038960941,395.7213050058729,False,False,False,True,0.0,3.93
46,2023-01-12 12:54:00+00:00,396.55,396.6,396.49,396.6,2051.0,396.5202,25,2023-01-12,12:54:00,396.4695508754663,396.40922840179127,396.33441290133567,0.0620117761690063,396.5824600060117,396.08636579665966,False,False,True,False,0.0,4.11
47,2023-01-12 12:56:00+00:00,396.52,396.57,396.5,396.57,13802.0,396.5618,39,2023-01-12,12:56:00,396.51646705576286,396.45642562433954,396.3737030779641,0.0637406279925294,396.6286655899342,396.1187405659939,False,False,False,True,0.0,4.11
48,2023-01-12 13:30:00+00:00,393.99,394.57,392.0,393.57,630714.0,393.5699,3890,2023-01-12,13:30:00,395.32015272128666,396.0682568509539,396.4792386304246,0.5065743184135023,398.5055359040786,394.4529413567706,True,False,False,False,4.96,0.0
49,2023-01-12 13:33:00+00:00,394.34,395.3,394.0,395.02,102614.0,394.5681,732,2023-01-12,13:33:00,394.7615267322331,395.3347552549552,395.9416367310314,0.6262916562497762,398.4468033560305,393.4364701060323,False,True,False,False,3.97,0.0
50,2023-01-13 11:29:00+00:00,396.31,396.31,396.24,396.27,1877.0,396.2792,15,2023-01-13,11:29:00,396.40388001419865,396.5028250357135,396.6236611024698,0.0878010597097536,396.9748653413088,396.2724568636308,True,False,False,False,2.94,0.0
51,2023-01-13 11:41:00+00:00,395.8,395.95,395.8,395.9,1107.0,395.8304,12,2023-01-13,11:41:00,395.8481641025199,395.9430833047699,396.14243973850546,0.1106824317185932,396.5851694653798,395.6997100116311,False,True,False,False,3.16,0.0
52,2023-01-13 12:23:00+00:00,394.92,394.92,394.81,394.83,5410.0,394.8744,62,2023-01-13,12:23:00,395.0396095125948,395.19454072584745,395.35419314620253,0.1277122123242618,395.8650419954995,394.8433442969055,True,False,False,False,4.05,0.0
53,2023-01-13 12:32:00+00:00,394.38,394.62,394.38,394.62,8622.0,394.4771,67,2023-01-13,12:32:00,394.3722684585912,394.46681080784754,394.7393810315989,0.1615120819212092,395.3854293592837,394.0933327039141,False,True,False,False,4.09,0.0
54,2023-01-13 13:01:00+00:00,396.71,396.93,393.61,393.65,15650.0,394.3196,302,2023-01-13,13:01:00,393.60501607530654,393.63534132296405,393.7858473009503,0.4739548774341848,395.68166681068703,391.8900277912136,False,False,True,False,0.0,4.94
55,2023-01-13 13:02:00+00:00,393.6,393.66,393.5,393.5,7517.0,393.5998,91,2023-01-13,13:02:00,393.570010716871,393.6107338096979,393.7586237484789,0.4582571335624769,395.5916522827288,391.9255952142289,False,False,False,True,0.0,4.98
56,2023-01-13 14:31:00+00:00,394.085,394.37,394.01,394.1899,302997.0,394.2044,2757,2023-01-13,14:31:00,393.88249437409206,393.6798430253013,393.5065039921694,0.170355400401565,394.1879255937757,392.8250823905632,False,False,True,False,0.0,4.89
57,2023-01-13 14:32:00+00:00,394.17,394.2044,393.81,393.86,274203.0,394.008,2721,2023-01-13,14:32:00,393.8749962493947,393.7125988388828,393.5401702786295,0.1815576303814877,394.26640080015545,392.8139397571035,False,False,False,True,0.0,5.65
58,2023-01-17 11:59:00+00:00,397.8,397.82,397.75,397.75,3530.0,397.8056,25,2023-01-17,11:59:00,397.6771243582112,397.6094646705015,397.5603795227521,0.0643092204403238,397.8176164045134,397.3031426409908,False,False,True,False,0.0,3.76
59,2023-01-17 12:03:00+00:00,397.78,397.78,397.67,397.67,3744.0,397.7364,32,2023-01-17,12:03:00,397.7351109843381,397.69514771553577,397.63033087954386,0.0659196369812722,397.894009427469,397.3666523316187,False,False,False,True,0.0,3.81
60,2023-01-17 14:26:00+00:00,398.42,398.57,398.42,398.57,38223.0,398.4989,273,2023-01-17,14:26:00,398.3131287420508,398.1950440686081,398.078055203966,0.1206859241929343,398.5607989007378,397.59531150719425,False,False,True,False,0.0,2.89
61,2023-01-17 14:32:00+00:00,398.74,398.82,398.56,398.6701,304381.0,398.6879,2947,2023-01-17,14:32:00,398.65634367557107,398.5404616973759,398.35379859254,0.1755507968430599,399.0560017799122,397.65159540516777,False,False,False,True,0.0,2.89
62,2023-01-17 15:42:00+00:00,398.4,398.4,397.83,397.91,224255.0,398.0317,2056,2023-01-17,15:42:00,398.4283680432068,398.7696849364343,399.1055191054322,0.3033628250275616,400.3189704055425,397.892067805322,True,False,False,False,3.48,0.0
63,2023-01-17 15:44:00+00:00,398.12,398.45,398.01,398.418,209310.0,398.2467,1649,2023-01-17,15:44:00,398.3586080192031,398.6105824781089,398.9559827597755,0.3095599495873752,400.19422255812503,397.717742961426,False,True,False,False,2.81,0.0
64,2023-01-18 12:46:00+00:00,398.91,398.98,398.91,398.98,9443.0,398.9557,56,2023-01-18,12:46:00,398.8650297036459,398.80007759114613,398.72890897745054,0.0577269731590133,398.95981687008657,398.4980010848145,False,False,True,False,0.0,1.29
65,2023-01-18 12:49:00+00:00,398.95,398.95,398.92,398.95,1670.0,398.9386,21,2023-01-18,12:49:00,398.9396384307099,398.8787051569838,398.7928179112767,0.0571499136122102,399.0214175657255,398.5642182568278,False,False,False,True,0.0,1.29
66,2023-01-18 13:01:00+00:00,398.59,398.68,398.01,398.68,2508.0,398.5394,213,2023-01-18,13:01:00,398.92924565288007,398.9771864506268,398.9450123256395,0.1466486345808693,399.53160686396296,398.358417787316,True,False,False,False,1.28,0.0
67,2023-01-18 13:02:00+00:00,399.0,399.1,398.99,399.02,23558.0,399.0537,105,2023-01-18,13:02:00,398.9594971019201,398.984970732331,398.9521540089119,0.1603162028518266,399.5934188203192,398.3108891975046,False,True,False,False,0.98,0.0
68,2023-01-18 13:31:00+00:00,399.82,400.05,399.33,399.39,76738.0,399.7136,470,2023-01-18,13:31:00,399.1967318484324,399.0152893128063,398.91135684974074,0.2012636324692056,399.7164113796176,398.1063023198639,False,False,True,False,0.0,0.98
69,2023-01-18 13:32:00+00:00,399.42,399.76,399.23,399.52,68761.0,399.5007,474,2023-01-18,13:32:00,399.304487898955,399.1070548922961,398.9693228640511,0.2177004508457439,399.8401246674341,398.0985210606682,False,False,False,True,0.0,0.96
70,2023-01-19 11:21:00+00:00,389.06,389.07,389.0,389.07,3752.0,389.0312,42,2023-01-19,11:21:00,389.1493974105517,389.2431794732205,389.3414543218218,0.0783359041745007,389.6547979385198,389.0281107051238,True,False,False,False,3.04,0.0
71,2023-01-19 11:38:00+00:00,388.85,388.9,388.85,388.88,2880.0,388.87,14,2023-01-19,11:38:00,388.8253212953632,388.866931879168,388.9872396586206,0.0746985866839325,389.2860340053563,388.6884453118848,False,True,False,False,3.4,0.0
72,2023-01-19 14:31:00+00:00,389.71,389.8,389.38,389.42,380690.0,389.6693,2817,2023-01-19,14:31:00,389.3314262938378,389.1629652595046,389.0149710287515,0.1935801959585472,389.7892918125857,388.24065024491733,False,False,True,False,0.0,3.93
73,2023-01-19 14:32:00+00:00,389.41,389.95,389.19,389.8601,402951.0,389.6326,2949,2023-01-19,14:32:00,389.50765086255853,389.2897170305037,389.0954595022037,0.2219011861606194,389.9830642468462,388.2078547575612,False,False,False,True,0.0,4.05
74,2023-01-19 14:33:00+00:00,389.865,390.1,389.83,390.01,271478.0,389.9833,2156,2023-01-19,14:33:00,389.67510057503904,389.42067757041207,389.18255859723195,0.2243061268525904,390.07978310464233,388.2853340898216,False,False,True,False,0.0,3.49
75,2023-01-19 14:34:00+00:00,390.01,390.01,389.68,389.73,178642.0,389.8279,1570,2023-01-19,14:34:00,389.6934003833594,389.4769180121553,389.23469587368606,0.2295908205099601,390.1530591557259,388.31633259164624,False,False,False,True,0.0,4.08
76,2023-01-20 12:35:00+00:00,389.52,389.61,389.52,389.61,5779.0,389.5808,47,2023-01-20,12:35:00,389.47692846844126,389.3756522565536,389.26495003840313,0.0852613250914626,389.605995338769,388.92390473803727,False,False,True,False,0.0,4.64
77,2023-01-20 12:37:00+00:00,389.55,389.62,389.54,389.62,1905.0,389.5506,13,2023-01-20,12:37:00,389.5475237637517,389.4504779568664,389.3259114826838,0.0823733458950456,389.655404866264,388.9964180991036,False,False,False,True,0.0,4.65
78,2023-01-20 12:40:00+00:00,389.71,389.75,389.71,389.75,10943.0,389.7445,56,2023-01-20,12:40:00,389.65889593000054,389.5624180545121,389.421380721275,0.077424847436763,389.7310801110221,389.111681331528,False,False,True,False,0.0,4.78
79,2023-01-20 12:44:00+00:00,389.75,389.79,389.75,389.78,806.0,389.7775,18,2023-01-20,12:44:00,389.7926214182718,389.70932209928645,389.55602921096295,0.0821635846425384,389.8846835495331,389.2273748723928,False,False,False,True,0.0,4.8
80,2023-01-20 14:32:00+00:00,389.48,389.49,388.92,388.97,311504.0,389.2157,2742,2023-01-20,14:32:00,389.4956836137419,389.66044095121714,389.685371056385,0.1819913366692685,390.4133364030621,388.9574057097079,True,False,False,False,7.1,0.0
81,2023-01-20 14:37:00+00:00,388.88,388.99,388.673,388.77,328721.0,388.837,1204,2023-01-20,14:37:00,388.892312245431,389.1192896519016,389.34056589867487,0.2337001779485769,390.2753666104692,388.40576518688056,False,True,False,False,6.95,0.0
82,2023-01-23 12:35:00+00:00,395.9,396.05,395.9,395.96,1950.0,395.9532,42,2023-01-23,12:35:00,395.84681353134783,395.77644614100734,395.71011338282375,0.0762186378163033,396.01498793408894,395.40523883155856,False,False,True,False,0.0,6.79
83,2023-01-23 12:40:00+00:00,395.97,396.03,395.97,396.03,25506.0,396.01,23,2023-01-23,12:40:00,396.01501248149447,395.94114577481866,395.8374516538882,0.0716049071494736,396.1238712824861,395.5510320252903,False,False,False,True,0.0,6.29
84,2023-01-23 12:44:00+00:00,396.41,396.41,396.3,396.3,26766.0,396.3584,79,2023-01-23,12:44:00,396.2185209839989,396.1087847434318,395.9674744421633,0.0864363944039146,396.31322001977895,395.6217288645476,False,False,True,False,0.0,6.26
85,2023-01-23 12:46:00+00:00,396.24,396.24,396.17,396.17,2169.0,396.1897,30,2023-01-23,12:46:00,396.22267599288847,396.14984763816506,396.01627726444656,0.0873838459495328,396.3658126482447,395.6667418806484,False,False,False,True,0.0,6.26
86,2023-01-23 14:27:00+00:00,396.8,396.88,396.8,396.85,28919.0,396.8252,153,2023-01-23,14:27:00,396.6697077951045,396.52929699134233,396.4383366464235,0.1084180770432524,396.87200895459654,396.0046643382505,False,False,True,False,0.0,6.43
87,2023-01-23 14:29:00+00:00,396.82,396.82,396.66,396.74,16247.0,396.7522,94,2023-01-23,14:29:00,396.7220923533798,396.6078764983366,396.4982302253036,0.1115473145315339,396.9444194834297,396.05204096717745,False,False,False,True,0.0,6.43
88,2023-01-23 14:31:00+00:00,396.2,396.26,395.72,395.8691,261507.0,396.0013,3531,2023-01-23,14:31:00,396.3239632681689,396.41436525921705,396.41347689645033,0.1623464513647057,397.0628627019092,395.7640910909915,True,False,False,False,8.06,0.0
89,2023-01-23 14:32:00+00:00,395.88,396.425,395.79,396.28,234620.0,396.0985,2209,2023-01-23,14:32:00,396.3093088454459,396.38993521208664,396.4007648110741,0.18597912879647,397.14468132626,395.6568482958882,False,True,False,False,6.43,0.0
90,2023-01-24 11:09:00+00:00,399.53,399.61,399.53,399.61,1905.0,399.5919,12,2023-01-24,11:09:00,399.7234736625671,399.8021031383674,399.8466623578884,0.0756693216024336,400.14933964429815,399.5439850714787,True,False,False,False,4.01,0.0
91,2023-01-24 11:10:00+00:00,399.67,399.67,399.55,399.55,677.0,399.63,3,2023-01-24,11:10:00,399.6656491083781,399.7562662041187,399.81840879999424,0.0778858555223121,400.1299522220835,399.506865377905,False,True,False,False,4.02,0.0
92,2023-01-24 11:50:00+00:00,399.95,399.95,399.91,399.91,492.0,399.9292,5,2023-01-24,11:50:00,399.8447880826744,399.7738594548896,399.7105688223168,0.0574233814804178,399.9402623482385,399.48087529639514,False,False,True,False,0.0,3.92
93,2023-01-24 11:54:00+00:00,399.81,399.9,399.75,399.75,3642.0,399.8509,25,2023-01-24,11:54:00,399.841316164479,399.818364311422,399.7602543152963,0.0584053906119374,399.9938758777441,399.52663275284857,False,False,False,True,0.0,3.89
94,2023-01-24 13:42:00+00:00,398.68,398.68,398.47,398.57,25165.0,398.5465,177,2023-01-24,13:42:00,398.8418866227572,399.0370031406357,399.2332530865062,0.1188928804947229,399.7088246084851,398.7576815645273,True,False,False,False,4.75,0.0
95,2023-01-24 13:45:00+00:00,398.65,398.7,398.6,398.65,119951.0,398.6534,315,2023-01-24,13:45:00,398.69500344378,398.8522278659078,399.0757394363832,0.1199032834141601,399.5553525700399,398.5961263027266,False,True,False,False,4.86,0.0
96,2023-01-25 11:52:00+00:00,397.14,397.14,397.09,397.09,727.0,397.0983,11,2023-01-25,11:52:00,397.2514520081493,397.333455334512,397.42173006224345,0.0752288814907218,397.7226455882063,397.1208145362806,True,False,False,False,4.27,0.0
97,2023-01-25 11:54:00+00:00,397.18,397.21,397.17,397.17,805.0,397.1746,10,2023-01-25,11:54:00,397.2062008925108,397.2794205131856,397.3760647448297,0.0746440655453756,397.6746410070112,397.0774884826482,False,True,False,False,4.22,0.0
98,2023-01-25 11:55:00+00:00,397.02,397.02,396.95,397.02,1771.0,397.0005,31,2023-01-25,11:55:00,397.1441339283406,397.2322531471519,397.3421538167507,0.0819118622681082,397.66980126582314,397.0145063676782,True,False,False,False,4.28,0.0
99,2023-01-25 11:58:00+00:00,397.07,397.09,397.07,397.09,410.0,397.0734,8,2023-01-25,11:58:00,397.089743386175,397.1565533766142,397.2700240826145,0.0773854329121209,397.579565814263,396.960482350966,False,True,False,False,4.26,0.0
100,2023-01-26 12:33:00+00:00,401.6,401.81,401.6,401.75,6678.0,401.7179,52,2023-01-26,12:33:00,401.5800886169118,401.4957875673959,401.4263603248411,0.0801482060232721,401.74695314893415,401.105767500748,False,False,True,False,0.0,4.94
101,2023-01-26 12:39:00+00:00,401.75,401.75,401.7,401.7,822.0,401.7269,17,2023-01-26,12:39:00,401.7492258868071,401.6915119945654,401.5858646789634,0.0733705537958508,401.8793468941468,401.29238246378,False,False,False,True,0.0,5.09
102,2023-01-26 12:48:00+00:00,402.18,402.18,402.02,402.14,19238.0,402.1341,58,2023-01-26,12:48:00,402.0156259452863,401.9168637930993,401.78358482629824,0.0907572889724621,402.1466139821881,401.4205556704083,False,False,True,False,0.0,4.14
103,2023-01-26 12:55:00+00:00,402.58,402.58,402.4,402.42,12668.0,402.454,61,2023-01-26,12:55:00,402.48143581206983,402.3512200103142,402.1329823617135,0.1411666522349508,402.69764897065335,401.5683157527737,False,False,False,True,0.0,4.46
104,2023-01-26 14:50:00+00:00,401.87,401.9498,401.39,401.41,244818.0,401.6965,2623,2023-01-26,14:50:00,402.094549111265,402.4865531449972,402.8263265203885,0.3586127974779715,404.2607777103004,401.3918753304766,True,False,False,False,5.49,0.0
105,2023-01-26 14:52:00+00:00,401.495,401.89,401.46,401.8601,309871.0,401.6472,2573,2023-01-26,14:52:00,401.8887218272289,402.228867807808,402.62174166408215,0.3641432997238698,404.0783148629776,401.1651684651867,False,True,False,False,5.27,0.0
106,2023-01-27 12:03:00+00:00,404.08,404.16,404.06,404.06,27590.0,404.1315,71,2023-01-27,12:03:00,403.97480079356967,403.9292724280833,403.91269267041105,0.0613690902620229,404.1581690314591,403.66721630936297,False,False,True,False,0.0,5.25
107,2023-01-27 12:08:00+00:00,404.15,404.15,404.1,404.14,29337.0,404.1465,126,2023-01-27,12:08:00,404.11749151477926,404.05145662186015,403.9907283565008,0.0640615075752295,404.24697438680175,403.7344823261999,False,False,False,True,0.0,5.32
108,2023-01-27 12:28:00+00:00,403.91,403.91,403.72,403.72,1311.0,403.7945,44,2023-01-27,12:28:00,403.9339073190207,404.03021622709,404.0694987670172,0.0702960459183601,404.3506829506906,403.7883145833438,True,False,False,False,5.97,0.0
109,2023-01-27 12:32:00+00:00,403.8,403.86,403.8,403.86,1209.0,403.8265,25,2023-01-27,12:32:00,403.8316360136338,403.900919928006,403.9774531641469,0.0715973187507942,404.2638424391501,403.6910638891437,False,True,False,False,6.03,0.0
