timestamp,open,high,low,close,volume,vwap,transactions,otc,time
2023-12-06 09:30:00-05:00,3.15,3.2,3.12,3.18,303,3.1377,18,,09:30:00
2023-12-06 09:31:00-05:00,3.15,3.21,3.13,3.13,15,3.1733,6,,09:31:00
2023-12-06 09:32:00-05:00,3.15,3.21,3.13,3.13,15,3.1733,6,,09:32:00
2023-12-06 09:33:00-05:00,3.21,3.21,3.2,3.2,44,3.2091,3,,09:33:00
2023-12-06 09:34:00-05:00,3.23,3.23,3.19,3.23,67,3.1966,3,,09:34:00
2023-12-06 09:35:00-05:00,3.45,3.47,3.45,3.47,112,3.4513,3,,09:35:00
2023-12-06 09:36:00-05:00,3.43,3.5,3.41,3.5,91,3.466,4,,09:36:00
2023-12-06 09:37:00-05:00,3.47,3.49,3.47,3.49,32,3.4775,2,,09:37:00
2023-12-06 09:38:00-05:00,3.59,3.59,3.54,3.54,42,3.565,2,,09:38:00
2023-12-06 09:39:00-05:00,3.56,3.56,3.56,3.56,19,3.56,2,,09:39:00
2023-12-06 09:40:00-05:00,3.56,3.56,3.56,3.56,19,3.56,2,,09:40:00
2023-12-06 09:41:00-05:00,3.52,3.56,3.52,3.56,88,3.535,3,,09:41:00
2023-12-06 09:42:00-05:00,3.43,3.48,3.43,3.48,226,3.4527,15,,09:42:00
2023-12-06 09:43:00-05:00,3.47,3.47,3.45,3.46,181,3.4654,8,,09:43:00
2023-12-06 09:44:00-05:00,3.51,3.51,3.51,3.51,7,3.51,1,,09:44:00
2023-12-06 09:45:00-05:00,3.51,3.51,3.51,3.51,7,3.51,1,,09:45:00
2023-12-06 09:46:00-05:00,3.51,3.51,3.51,3.51,7,3.51,1,,09:46:00
2023-12-06 09:47:00-05:00,3.51,3.51,3.51,3.51,7,3.51,1,,09:47:00
2023-12-06 09:48:00-05:00,3.51,3.51,3.51,3.51,7,3.51,1,,09:48:00
2023-12-06 09:49:00-05:00,3.51,3.51,3.51,3.51,14,3.51,1,,09:49:00
2023-12-06 09:50:00-05:00,3.49,3.49,3.49,3.49,34,3.49,2,,09:50:00
2023-12-06 09:51:00-05:00,3.46,3.48,3.44,3.48,136,3.4609,5,,09:51:00
2023-12-06 09:52:00-05:00,3.54,3.54,3.54,3.54,1,3.54,1,,09:52:00
2023-12-06 09:53:00-05:00,3.56,3.56,3.55,3.55,2,3.555,2,,09:53:00
2023-12-06 09:54:00-05:00,3.56,3.56,3.55,3.55,2,3.555,2,,09:54:00
2023-12-06 09:55:00-05:00,3.56,3.56,3.55,3.55,2,3.555,2,,09:55:00
2023-12-06 09:56:00-05:00,3.56,3.56,3.55,3.55,2,3.555,2,,09:56:00
2023-12-06 09:57:00-05:00,3.56,3.56,3.55,3.55,2,3.555,2,,09:57:00
2023-12-06 09:58:00-05:00,3.56,3.56,3.55,3.55,2,3.555,2,,09:58:00
2023-12-06 09:59:00-05:00,3.53,3.58,3.53,3.58,47,3.5332,2,,09:59:00
2023-12-06 10:00:00-05:00,3.59,3.59,3.59,3.59,44,3.59,1,,10:00:00
2023-12-06 10:01:00-05:00,3.57,3.57,3.57,3.57,3,3.57,1,,10:01:00
2023-12-06 10:02:00-05:00,3.57,3.57,3.57,3.57,3,3.57,1,,10:02:00
2023-12-06 10:03:00-05:00,3.72,3.72,3.72,3.72,1,3.72,1,,10:03:00
2023-12-06 10:04:00-05:00,3.67,3.67,3.67,3.67,1,3.67,1,,10:04:00
2023-12-06 10:05:00-05:00,3.74,3.76,3.74,3.75,101,3.7565,4,,10:05:00
2023-12-06 10:06:00-05:00,3.69,3.69,3.69,3.69,3,3.69,1,,10:06:00
2023-12-06 10:07:00-05:00,3.69,3.69,3.69,3.69,3,3.69,1,,10:07:00
2023-12-06 10:08:00-05:00,3.59,3.59,3.59,3.59,3,3.59,1,,10:08:00
2023-12-06 10:09:00-05:00,3.46,3.46,3.45,3.45,56,3.4571,3,,10:09:00
2023-12-06 10:10:00-05:00,3.46,3.46,3.45,3.45,56,3.4571,3,,10:10:00
2023-12-06 10:11:00-05:00,3.46,3.46,3.45,3.45,56,3.4571,3,,10:11:00
2023-12-06 10:12:00-05:00,3.46,3.46,3.45,3.45,56,3.4571,3,,10:12:00
2023-12-06 10:13:00-05:00,3.46,3.46,3.45,3.45,56,3.4571,3,,10:13:00
2023-12-06 10:14:00-05:00,3.46,3.46,3.46,3.46,15,3.46,1,,10:14:00
2023-12-06 10:15:00-05:00,3.46,3.46,3.46,3.46,15,3.46,1,,10:15:00
2023-12-06 10:16:00-05:00,3.46,3.46,3.46,3.46,15,3.46,1,,10:16:00
2023-12-06 10:17:00-05:00,3.46,3.46,3.46,3.46,15,3.46,1,,10:17:00
2023-12-06 10:18:00-05:00,3.41,3.5,3.41,3.5,2,3.455,2,,10:18:00
2023-12-06 10:19:00-05:00,3.5,3.51,3.5,3.51,71,3.5001,3,,10:19:00
2023-12-06 10:20:00-05:00,3.53,3.53,3.53,3.53,47,3.53,2,,10:20:00
2023-12-06 10:21:00-05:00,3.53,3.53,3.53,3.53,47,3.53,2,,10:21:00
2023-12-06 10:22:00-05:00,3.65,3.65,3.63,3.63,78,3.6432,4,,10:22:00
2023-12-06 10:23:00-05:00,3.62,3.99,3.62,3.99,125,3.8348,4,,10:23:00
2023-12-06 10:24:00-05:00,3.89,4.08,3.89,4.06,51,3.9622,5,,10:24:00
2023-12-06 10:25:00-05:00,3.89,4.08,3.89,4.06,51,3.9622,5,,10:25:00
2023-12-06 10:26:00-05:00,4.16,4.16,4.16,4.16,32,4.16,1,,10:26:00
2023-12-06 10:27:00-05:00,4.04,4.04,4.04,4.04,3,4.04,1,,10:27:00
2023-12-06 10:28:00-05:00,4.04,4.04,4.04,4.04,1,4.04,1,,10:28:00
2023-12-06 10:29:00-05:00,3.89,3.89,3.89,3.89,1,3.89,1,,10:29:00
2023-12-06 10:30:00-05:00,3.95,3.95,3.94,3.94,2,3.945,2,,10:30:00
2023-12-06 10:31:00-05:00,3.85,3.85,3.8,3.8,204,3.8368,8,,10:31:00
2023-12-06 10:32:00-05:00,3.85,3.85,3.8,3.8,204,3.8368,8,,10:32:00
2023-12-06 10:33:00-05:00,3.8,3.8,3.8,3.8,40,3.8,1,,10:33:00
2023-12-06 10:34:00-05:00,3.8,3.8,3.8,3.8,40,3.8,1,,10:34:00
2023-12-06 10:35:00-05:00,3.78,3.79,3.78,3.79,3,3.7867,3,,10:35:00
2023-12-06 10:36:00-05:00,3.86,3.86,3.86,3.86,1,3.86,1,,10:36:00
2023-12-06 10:37:00-05:00,3.86,3.86,3.76,3.76,41,3.7624,2,,10:37:00
2023-12-06 10:38:00-05:00,3.86,3.86,3.76,3.76,41,3.7624,2,,10:38:00
2023-12-06 10:39:00-05:00,3.86,3.86,3.76,3.76,41,3.7624,2,,10:39:00
2023-12-06 10:40:00-05:00,3.86,3.86,3.76,3.76,41,3.7624,2,,10:40:00
2023-12-06 10:41:00-05:00,3.83,3.83,3.83,3.83,58,3.83,1,,10:41:00
2023-12-06 10:42:00-05:00,3.83,3.83,3.83,3.83,58,3.83,1,,10:42:00
2023-12-06 10:43:00-05:00,3.83,3.83,3.83,3.83,58,3.83,1,,10:43:00
2023-12-06 10:44:00-05:00,3.83,3.83,3.83,3.83,58,3.83,1,,10:44:00
2023-12-06 10:45:00-05:00,3.88,3.88,3.88,3.88,2,3.88,1,,10:45:00
2023-12-06 10:46:00-05:00,3.85,3.85,3.85,3.85,3,3.85,2,,10:46:00
2023-12-06 10:47:00-05:00,3.85,3.85,3.85,3.85,3,3.85,2,,10:47:00
2023-12-06 10:48:00-05:00,3.85,3.85,3.85,3.85,3,3.85,2,,10:48:00
2023-12-06 10:49:00-05:00,3.85,3.85,3.85,3.85,3,3.85,2,,10:49:00
2023-12-06 10:50:00-05:00,3.85,3.85,3.85,3.85,3,3.85,2,,10:50:00
2023-12-06 10:51:00-05:00,3.85,3.85,3.85,3.85,3,3.85,2,,10:51:00
2023-12-06 10:52:00-05:00,3.85,3.85,3.85,3.85,3,3.85,2,,10:52:00
2023-12-06 10:53:00-05:00,3.85,3.85,3.85,3.85,3,3.85,2,,10:53:00
2023-12-06 10:54:00-05:00,3.85,3.85,3.85,3.85,3,3.85,2,,10:54:00
2023-12-06 10:55:00-05:00,3.85,3.85,3.85,3.85,3,3.85,2,,10:55:00
2023-12-06 10:56:00-05:00,3.85,3.85,3.85,3.85,3,3.85,2,,10:56:00
2023-12-06 10:57:00-05:00,3.95,3.95,3.95,3.95,46,3.95,1,,10:57:00
2023-12-06 10:58:00-05:00,4.0,4.0,4.0,4.0,3,4.0,1,,10:58:00
2023-12-06 10:59:00-05:00,4.0,4.0,4.0,4.0,3,4.0,1,,10:59:00
2023-12-06 11:00:00-05:00,4.0,4.0,4.0,4.0,3,4.0,1,,11:00:00
2023-12-06 11:01:00-05:00,4.0,4.0,4.0,4.0,3,4.0,1,,11:01:00
2023-12-06 11:02:00-05:00,4.0,4.0,4.0,4.0,3,4.0,1,,11:02:00
2023-12-06 11:03:00-05:00,4.0,4.0,4.0,4.0,3,4.0,1,,11:03:00
2023-12-06 11:04:00-05:00,4.0,4.0,4.0,4.0,3,4.0,1,,11:04:00
2023-12-06 11:05:00-05:00,3.9,3.9,3.9,3.9,4,3.9,1,,11:05:00
2023-12-06 11:06:00-05:00,3.9,3.9,3.9,3.9,4,3.9,1,,11:06:00
2023-12-06 11:07:00-05:00,3.9,3.9,3.9,3.9,4,3.9,1,,11:07:00
2023-12-06 11:08:00-05:00,3.9,3.9,3.9,3.9,4,3.9,1,,11:08:00
2023-12-06 11:09:00-05:00,3.9,3.9,3.9,3.9,4,3.9,1,,11:09:00
2023-12-06 11:10:00-05:00,3.9,3.9,3.9,3.9,4,3.9,1,,11:10:00
2023-12-06 11:11:00-05:00,3.9,3.9,3.9,3.9,4,3.9,1,,11:11:00
2023-12-06 11:12:00-05:00,3.9,3.9,3.9,3.9,4,3.9,1,,11:12:00
2023-12-06 11:13:00-05:00,3.9,3.9,3.9,3.9,4,3.9,1,,11:13:00
2023-12-06 11:14:00-05:00,3.9,3.9,3.9,3.9,4,3.9,1,,11:14:00
2023-12-06 11:15:00-05:00,3.9,3.9,3.9,3.9,4,3.9,1,,11:15:00
2023-12-06 11:16:00-05:00,3.8,3.8,3.8,3.8,3,3.8,1,,11:16:00
2023-12-06 11:17:00-05:00,3.8,3.8,3.8,3.8,3,3.8,1,,11:17:00
2023-12-06 11:18:00-05:00,3.8,3.8,3.8,3.8,3,3.8,1,,11:18:00
2023-12-06 11:19:00-05:00,3.8,3.8,3.8,3.8,3,3.8,1,,11:19:00
2023-12-06 11:20:00-05:00,3.89,3.89,3.89,3.89,40,3.89,1,,11:20:00
2023-12-06 11:21:00-05:00,3.89,3.89,3.89,3.89,40,3.89,1,,11:21:00
2023-12-06 11:22:00-05:00,3.89,3.89,3.89,3.89,40,3.89,1,,11:22:00
2023-12-06 11:23:00-05:00,4.14,4.14,4.14,4.14,32,4.14,1,,11:23:00
2023-12-06 11:24:00-05:00,4.14,4.14,4.14,4.14,32,4.14,1,,11:24:00
2023-12-06 11:25:00-05:00,4.14,4.14,4.14,4.14,32,4.14,1,,11:25:00
2023-12-06 11:26:00-05:00,4.14,4.14,4.14,4.14,32,4.14,1,,11:26:00
2023-12-06 11:27:00-05:00,3.93,3.93,3.93,3.93,1,3.93,1,,11:27:00
2023-12-06 11:28:00-05:00,3.93,3.93,3.93,3.93,1,3.93,1,,11:28:00
2023-12-06 11:29:00-05:00,4.02,4.02,4.02,4.02,1,4.02,1,,11:29:00
2023-12-06 11:30:00-05:00,4.02,4.02,4.02,4.02,1,4.02,1,,11:30:00
2023-12-06 11:31:00-05:00,4.02,4.02,4.02,4.02,1,4.02,1,,11:31:00
2023-12-06 11:32:00-05:00,4.45,4.46,4.45,4.46,44,4.4502,2,,11:32:00
2023-12-06 11:33:00-05:00,4.5,4.5,4.5,4.5,1,4.5,1,,11:33:00
2023-12-06 11:34:00-05:00,4.5,4.5,4.5,4.5,1,4.5,1,,11:34:00
2023-12-06 11:35:00-05:00,4.5,4.5,4.5,4.5,1,4.5,1,,11:35:00
2023-12-06 11:36:00-05:00,4.5,4.5,4.5,4.5,1,4.5,1,,11:36:00
2023-12-06 11:37:00-05:00,4.5,4.5,4.5,4.5,1,4.5,1,,11:37:00
2023-12-06 11:38:00-05:00,4.5,4.5,4.5,4.5,1,4.5,1,,11:38:00
2023-12-06 11:39:00-05:00,4.5,4.5,4.5,4.5,1,4.5,1,,11:39:00
2023-12-06 11:40:00-05:00,4.5,4.5,4.5,4.5,1,4.5,1,,11:40:00
2023-12-06 11:41:00-05:00,4.5,4.5,4.5,4.5,1,4.5,1,,11:41:00
2023-12-06 11:42:00-05:00,4.51,4.51,4.51,4.51,4,4.51,2,,11:42:00
2023-12-06 11:43:00-05:00,4.51,4.51,4.51,4.51,4,4.51,2,,11:43:00
2023-12-06 11:44:00-05:00,4.51,4.51,4.51,4.51,4,4.51,2,,11:44:00
2023-12-06 11:45:00-05:00,4.51,4.51,4.51,4.51,4,4.51,2,,11:45:00
2023-12-06 11:46:00-05:00,4.51,4.51,4.51,4.51,4,4.51,2,,11:46:00
2023-12-06 11:47:00-05:00,4.51,4.51,4.51,4.51,4,4.51,2,,11:47:00
2023-12-06 11:48:00-05:00,4.51,4.51,4.51,4.51,4,4.51,2,,11:48:00
