timestamp,open,high,low,close,volume,vwap,transactions,otc,time
2024-07-01 09:30:00-04:00,3.61,3.61,3.4,3.47,45,3.4667,14,,09:30:00
2024-07-01 09:31:00-04:00,3.58,3.74,3.58,3.72,76,3.7014,15,,09:31:00
2024-07-01 09:32:00-04:00,3.7,3.7,3.6,3.6,51,3.6441,12,,09:32:00
2024-07-01 09:33:00-04:00,3.59,3.66,3.59,3.65,17,3.6376,6,,09:33:00
2024-07-01 09:34:00-04:00,3.59,3.59,3.57,3.57,105,3.5708,7,,09:34:00
2024-07-01 09:35:00-04:00,3.6,3.6,3.58,3.58,5,3.592,2,,09:35:00
2024-07-01 09:36:00-04:00,3.54,3.54,3.43,3.45,67,3.4345,6,,09:36:00
2024-07-01 09:37:00-04:00,3.51,3.51,3.45,3.45,61,3.4598,4,,09:37:00
2024-07-01 09:38:00-04:00,3.56,3.56,3.56,3.56,6,3.56,2,,09:38:00
2024-07-01 09:39:00-04:00,3.56,3.56,3.56,3.56,6,3.56,2,,09:39:00
2024-07-01 09:40:00-04:00,3.4,3.4,3.35,3.35,19,3.3526,3,,09:40:00
2024-07-01 09:41:00-04:00,3.3,3.45,3.3,3.45,73,3.4107,6,,09:41:00
2024-07-01 09:42:00-04:00,3.47,3.47,3.35,3.37,42,3.3552,7,,09:42:00
2024-07-01 09:43:00-04:00,3.35,3.35,3.34,3.34,6,3.345,2,,09:43:00
2024-07-01 09:44:00-04:00,3.34,3.35,3.29,3.29,58,3.2929,5,,09:44:00
2024-07-01 09:45:00-04:00,3.26,3.29,3.24,3.24,68,3.2568,9,,09:45:00
2024-07-01 09:46:00-04:00,3.09,3.1,3.09,3.1,50,3.093,6,,09:46:00
2024-07-01 09:47:00-04:00,3.19,3.19,3.1,3.1,18,3.1556,4,,09:47:00
2024-07-01 09:48:00-04:00,3.1,3.13,3.03,3.05,34,3.0979,10,,09:48:00
2024-07-01 09:49:00-04:00,2.98,2.98,2.95,2.95,57,2.9632,9,,09:49:00
2024-07-01 09:50:00-04:00,2.92,2.92,2.86,2.86,138,2.8977,6,,09:50:00
2024-07-01 09:51:00-04:00,2.98,3.01,2.98,2.98,37,2.9922,12,,09:51:00
2024-07-01 09:52:00-04:00,3.0,3.0,2.97,2.97,9,2.9811,5,,09:52:00
2024-07-01 09:53:00-04:00,2.95,3.03,2.94,2.94,27,2.9985,16,,09:53:00
2024-07-01 09:54:00-04:00,2.97,2.97,2.96,2.97,4,2.965,4,,09:54:00
2024-07-01 09:55:00-04:00,3.0,3.0,3.0,3.0,1,3.0,1,,09:55:00
2024-07-01 09:56:00-04:00,2.99,3.03,2.99,3.02,52,2.9944,4,,09:56:00
2024-07-01 09:57:00-04:00,3.02,3.12,3.02,3.11,125,3.0946,14,,09:57:00
2024-07-01 09:58:00-04:00,3.14,3.19,3.14,3.16,10,3.165,9,,09:58:00
2024-07-01 09:59:00-04:00,3.16,3.16,3.08,3.1,308,3.0926,12,,09:59:00
2024-07-01 10:00:00-04:00,3.2,3.41,3.13,3.39,28,3.3371,16,,10:00:00
2024-07-01 10:01:00-04:00,3.38,3.42,3.24,3.26,141,3.3177,15,,10:01:00
2024-07-01 10:02:00-04:00,3.3,3.3,3.19,3.19,7,3.2514,3,,10:02:00
2024-07-01 10:03:00-04:00,3.17,3.19,3.13,3.13,24,3.175,9,,10:03:00
2024-07-01 10:04:00-04:00,3.16,3.17,3.16,3.17,2,3.165,2,,10:04:00
2024-07-01 10:05:00-04:00,3.18,3.23,3.18,3.23,16,3.2238,3,,10:05:00
2024-07-01 10:06:00-04:00,3.24,3.26,3.2,3.2,3,3.2333,3,,10:06:00
2024-07-01 10:07:00-04:00,3.12,3.12,3.1,3.1,3,3.1133,2,,10:07:00
2024-07-01 10:08:00-04:00,3.12,3.12,3.1,3.1,3,3.1133,2,,10:08:00
2024-07-01 10:09:00-04:00,3.12,3.12,3.1,3.1,3,3.1133,2,,10:09:00
2024-07-01 10:10:00-04:00,3.03,3.03,2.82,2.83,82,2.8563,14,,10:10:00
2024-07-01 10:11:00-04:00,2.8,2.8,2.6,2.6,34,2.7109,14,,10:11:00
2024-07-01 10:12:00-04:00,2.64,2.64,2.46,2.52,67,2.5387,12,,10:12:00
2024-07-01 10:13:00-04:00,2.47,2.57,2.47,2.5,9,2.5156,9,,10:13:00
2024-07-01 10:14:00-04:00,2.35,2.37,2.28,2.28,31,2.3584,8,,10:14:00
2024-07-01 10:15:00-04:00,2.25,2.36,2.25,2.36,76,2.2899,11,,10:15:00
