timestamp,open,high,low,close,volume,vwap,transactions,otc,time
2023-11-07 09:30:00-05:00,3.05,3.05,3.03,3.03,2,3.04,2,,09:30:00
2023-11-07 09:31:00-05:00,3.2,3.2,3.2,3.2,1,3.2,1,,09:31:00
2023-11-07 09:32:00-05:00,3.17,3.19,3.17,3.19,4,3.1775,3,,09:32:00
2023-11-07 09:33:00-05:00,3.33,3.35,3.31,3.35,24,3.3317,5,,09:33:00
2023-11-07 09:34:00-05:00,3.41,3.41,3.41,3.41,5,3.41,1,,09:34:00
2023-11-07 09:35:00-05:00,3.42,3.42,3.42,3.42,3,3.42,1,,09:35:00
2023-11-07 09:36:00-05:00,3.45,3.45,3.45,3.45,1,3.45,1,,09:36:00
2023-11-07 09:37:00-05:00,3.5,3.5,3.44,3.44,6,3.47,2,,09:37:00
2023-11-07 09:38:00-05:00,3.48,3.48,3.48,3.48,1,3.48,1,,09:38:00
2023-11-07 09:39:00-05:00,3.54,3.54,3.54,3.54,5,3.54,1,,09:39:00
2023-11-07 09:40:00-05:00,3.54,3.54,3.54,3.54,5,3.54,1,,09:40:00
2023-11-07 09:41:00-05:00,3.54,3.54,3.54,3.54,5,3.54,1,,09:41:00
2023-11-07 09:42:00-05:00,3.54,3.54,3.54,3.54,5,3.54,1,,09:42:00
2023-11-07 09:43:00-05:00,3.34,3.34,3.34,3.34,5,3.34,2,,09:43:00
2023-11-07 09:44:00-05:00,3.3,3.3,3.3,3.3,5,3.3,1,,09:44:00
2023-11-07 09:45:00-05:00,3.3,3.3,3.3,3.3,5,3.3,1,,09:45:00
2023-11-07 09:46:00-05:00,3.3,3.3,3.3,3.3,5,3.3,1,,09:46:00
2023-11-07 09:47:00-05:00,3.3,3.3,3.3,3.3,5,3.3,1,,09:47:00
2023-11-07 09:48:00-05:00,3.3,3.3,3.3,3.3,5,3.3,1,,09:48:00
2023-11-07 09:49:00-05:00,3.33,3.33,3.33,3.33,1,3.33,1,,09:49:00
2023-11-07 09:50:00-05:00,3.32,3.32,3.2,3.2,2,3.26,2,,09:50:00
2023-11-07 09:51:00-05:00,3.32,3.32,3.2,3.2,2,3.26,2,,09:51:00
2023-11-07 09:52:00-05:00,3.32,3.32,3.2,3.2,2,3.26,2,,09:52:00
2023-11-07 09:53:00-05:00,3.32,3.32,3.2,3.2,2,3.26,2,,09:53:00
2023-11-07 09:54:00-05:00,3.18,3.18,3.18,3.18,1,3.18,1,,09:54:00
2023-11-07 09:55:00-05:00,3.18,3.18,3.18,3.18,1,3.18,1,,09:55:00
2023-11-07 09:56:00-05:00,3.18,3.18,3.18,3.18,1,3.18,1,,09:56:00
2023-11-07 09:57:00-05:00,3.18,3.18,3.18,3.18,1,3.18,1,,09:57:00
2023-11-07 09:58:00-05:00,3.07,3.07,3.07,3.07,1,3.07,1,,09:58:00
2023-11-07 09:59:00-05:00,3.03,3.03,3.03,3.03,2,3.03,2,,09:59:00
2023-11-07 10:00:00-05:00,2.88,2.88,2.82,2.82,2,2.85,2,,10:00:00
2023-11-07 10:01:00-05:00,2.8,2.82,2.8,2.82,15,2.8187,4,,10:01:00
2023-11-07 10:02:00-05:00,2.8,2.83,2.8,2.83,6,2.805,2,,10:02:00
2023-11-07 10:03:00-05:00,2.87,2.87,2.82,2.82,16,2.86,6,,10:03:00
2023-11-07 10:04:00-05:00,2.86,2.86,2.86,2.86,1,2.86,1,,10:04:00
2023-11-07 10:05:00-05:00,2.86,2.86,2.86,2.86,1,2.86,1,,10:05:00
2023-11-07 10:06:00-05:00,2.87,2.96,2.87,2.96,27,2.9207,10,,10:06:00
2023-11-07 10:07:00-05:00,2.87,2.96,2.87,2.96,27,2.9207,10,,10:07:00
2023-11-07 10:08:00-05:00,3.02,3.02,3.01,3.01,4,3.0125,3,,10:08:00
2023-11-07 10:09:00-05:00,3.0,3.0,3.0,3.0,5,3.0,1,,10:09:00
2023-11-07 10:10:00-05:00,3.05,3.07,3.05,3.06,10,3.054,5,,10:10:00
2023-11-07 10:11:00-05:00,3.07,3.07,3.07,3.07,1,3.07,1,,10:11:00
2023-11-07 10:12:00-05:00,2.93,2.93,2.88,2.9,3,2.9033,3,,10:12:00
2023-11-07 10:13:00-05:00,2.91,2.91,2.89,2.89,2,2.9,2,,10:13:00
2023-11-07 10:14:00-05:00,2.91,2.91,2.89,2.89,2,2.9,2,,10:14:00
2023-11-07 10:15:00-05:00,2.91,2.91,2.89,2.89,2,2.9,2,,10:15:00
2023-11-07 10:16:00-05:00,2.99,2.99,2.99,2.99,1,2.99,1,,10:16:00
2023-11-07 10:17:00-05:00,2.99,2.99,2.99,2.99,1,2.99,1,,10:17:00
2023-11-07 10:18:00-05:00,2.99,2.99,2.99,2.99,1,2.99,1,,10:18:00
2023-11-07 10:19:00-05:00,2.99,2.99,2.99,2.99,1,2.99,1,,10:19:00
2023-11-07 10:20:00-05:00,2.99,2.99,2.99,2.99,1,2.99,1,,10:20:00
2023-11-07 10:21:00-05:00,2.89,2.89,2.89,2.89,1,2.89,1,,10:21:00
2023-11-07 10:22:00-05:00,2.89,2.89,2.89,2.89,1,2.89,1,,10:22:00
2023-11-07 10:23:00-05:00,2.86,2.86,2.84,2.84,57,2.8425,5,,10:23:00
2023-11-07 10:24:00-05:00,2.86,2.86,2.84,2.84,57,2.8425,5,,10:24:00
2023-11-07 10:25:00-05:00,2.79,2.79,2.78,2.78,2,2.785,2,,10:25:00
2023-11-07 10:26:00-05:00,2.79,2.79,2.78,2.78,2,2.785,2,,10:26:00
2023-11-07 10:27:00-05:00,2.72,2.72,2.72,2.72,5,2.72,2,,10:27:00
2023-11-07 10:28:00-05:00,2.73,2.73,2.57,2.65,85,2.6067,8,,10:28:00
2023-11-07 10:29:00-05:00,2.65,2.65,2.61,2.61,53,2.6485,3,,10:29:00
