timestamp,open,high,low,close,volume,vwap,transactions,otc,time
2023-07-12 09:30:00-04:00,3.26,3.28,3.1,3.1,496,3.1229,25,,09:30:00
2023-07-12 09:31:00-04:00,3.07,3.29,3.07,3.1,17,3.2435,7,,09:31:00
2023-07-12 09:32:00-04:00,3.1,3.1,2.99,2.99,49,3.0978,5,,09:32:00
2023-07-12 09:33:00-04:00,3.28,3.28,3.28,3.28,3,3.28,1,,09:33:00
2023-07-12 09:34:00-04:00,3.18,3.18,3.18,3.18,11,3.18,2,,09:34:00
2023-07-12 09:35:00-04:00,3.26,3.29,3.25,3.29,12,3.2542,12,,09:35:00
2023-07-12 09:36:00-04:00,3.31,3.31,3.31,3.31,3,3.31,1,,09:36:00
2023-07-12 09:37:00-04:00,3.17,3.17,3.17,3.17,10,3.17,2,,09:37:00
2023-07-12 09:38:00-04:00,3.13,3.13,3.11,3.11,3,3.1233,2,,09:38:00
2023-07-12 09:39:00-04:00,3.07,3.07,2.96,2.96,5,3.004,2,,09:39:00
2023-07-12 09:40:00-04:00,3.07,3.07,2.96,2.96,5,3.004,2,,09:40:00
2023-07-12 09:41:00-04:00,2.94,2.96,2.82,2.82,126,2.929,11,,09:41:00
2023-07-12 09:42:00-04:00,2.87,2.87,2.87,2.87,3,2.87,1,,09:42:00
2023-07-12 09:43:00-04:00,2.9,3.0,2.9,3.0,101,2.999,2,,09:43:00
2023-07-12 09:44:00-04:00,3.05,3.11,3.04,3.11,5,3.078,5,,09:44:00
2023-07-12 09:45:00-04:00,3.07,3.2,3.07,3.19,15,3.126,13,,09:45:00
2023-07-12 09:46:00-04:00,3.19,3.3,3.15,3.26,432,3.2545,33,,09:46:00
2023-07-12 09:47:00-04:00,3.25,3.25,3.19,3.19,5,3.224,4,,09:47:00
2023-07-12 09:48:00-04:00,3.41,3.42,3.41,3.42,4,3.4175,2,,09:48:00
2023-07-12 09:49:00-04:00,3.41,3.43,3.36,3.36,34,3.4076,8,,09:49:00
2023-07-12 09:50:00-04:00,3.41,3.46,3.41,3.46,140,3.4477,11,,09:50:00
2023-07-12 09:51:00-04:00,3.46,3.47,3.46,3.47,2,3.465,2,,09:51:00
2023-07-12 09:52:00-04:00,3.41,3.41,3.41,3.41,1,3.41,1,,09:52:00
2023-07-12 09:53:00-04:00,3.51,3.51,3.51,3.51,1,3.51,1,,09:53:00
2023-07-12 09:54:00-04:00,3.47,3.52,3.42,3.42,11,3.4991,4,,09:54:00
2023-07-12 09:55:00-04:00,3.4,3.4,3.4,3.4,9,3.4,1,,09:55:00
2023-07-12 09:56:00-04:00,3.47,3.47,3.47,3.47,2,3.47,1,,09:56:00
2023-07-12 09:57:00-04:00,3.45,3.45,3.45,3.45,1,3.45,1,,09:57:00
2023-07-12 09:58:00-04:00,3.46,3.49,3.46,3.49,12,3.4625,2,,09:58:00
2023-07-12 09:59:00-04:00,3.46,3.49,3.46,3.49,12,3.4625,2,,09:59:00
2023-07-12 10:00:00-04:00,3.36,3.36,3.36,3.36,3,3.36,2,,10:00:00
2023-07-12 10:01:00-04:00,3.31,3.36,3.31,3.36,53,3.3126,3,,10:01:00
2023-07-12 10:02:00-04:00,3.31,3.36,3.31,3.36,53,3.3126,3,,10:02:00
2023-07-12 10:03:00-04:00,3.35,3.35,3.34,3.35,37,3.3473,4,,10:03:00
2023-07-12 10:04:00-04:00,3.3,3.3,3.3,3.3,16,3.3,2,,10:04:00
2023-07-12 10:05:00-04:00,3.3,3.3,3.3,3.3,16,3.3,2,,10:05:00
2023-07-12 10:06:00-04:00,3.21,3.27,3.21,3.27,6,3.26,2,,10:06:00
2023-07-12 10:07:00-04:00,3.28,3.29,3.28,3.29,4,3.285,3,,10:07:00
2023-07-12 10:08:00-04:00,3.24,3.39,3.24,3.39,10,3.275,6,,10:08:00
2023-07-12 10:09:00-04:00,3.42,3.42,3.42,3.42,2,3.42,1,,10:09:00
2023-07-12 10:10:00-04:00,3.43,3.51,3.43,3.51,2,3.47,2,,10:10:00
2023-07-12 10:11:00-04:00,3.43,3.51,3.43,3.51,2,3.47,2,,10:11:00
2023-07-12 10:12:00-04:00,3.43,3.51,3.43,3.51,2,3.47,2,,10:12:00
2023-07-12 10:13:00-04:00,3.43,3.51,3.43,3.51,2,3.47,2,,10:13:00
2023-07-12 10:14:00-04:00,3.47,3.47,3.47,3.47,20,3.47,4,,10:14:00
2023-07-12 10:15:00-04:00,3.58,3.58,3.53,3.53,35,3.5449,4,,10:15:00
2023-07-12 10:16:00-04:00,3.48,3.48,3.48,3.48,4,3.48,1,,10:16:00
2023-07-12 10:17:00-04:00,3.48,3.48,3.48,3.48,4,3.48,1,,10:17:00
2023-07-12 10:18:00-04:00,3.48,3.48,3.48,3.48,4,3.48,1,,10:18:00
2023-07-12 10:19:00-04:00,3.48,3.48,3.48,3.48,4,3.48,1,,10:19:00
2023-07-12 10:20:00-04:00,3.57,3.59,3.57,3.59,20,3.587,2,,10:20:00
2023-07-12 10:21:00-04:00,3.57,3.59,3.57,3.59,20,3.587,2,,10:21:00
2023-07-12 10:22:00-04:00,3.56,3.56,3.54,3.54,2,3.55,2,,10:22:00
2023-07-12 10:23:00-04:00,3.53,3.53,3.4,3.4,4,3.4325,2,,10:23:00
