timestamp,open,high,low,close,volume,vwap,transactions,otc,time
2024-02-29 09:30:00-05:00,4.81,4.81,4.78,4.78,2,4.795,2,,09:30:00
2024-02-29 09:31:00-05:00,4.9,4.9,4.9,4.9,2,4.9,2,,09:31:00
2024-02-29 09:32:00-05:00,5.0,5.01,5.0,5.01,2,5.005,2,,09:32:00
2024-02-29 09:33:00-05:00,5.05,5.05,5.05,5.05,5,5.05,1,,09:33:00
2024-02-29 09:34:00-05:00,5.11,5.11,5.05,5.05,6,5.1,3,,09:34:00
2024-02-29 09:35:00-05:00,5.06,5.06,5.06,5.06,2,5.06,1,,09:35:00
2024-02-29 09:36:00-05:00,4.99,4.99,4.99,4.99,2,4.99,1,,09:36:00
2024-02-29 09:37:00-05:00,4.99,4.99,4.99,4.99,2,4.99,1,,09:37:00
2024-02-29 09:38:00-05:00,4.99,4.99,4.99,4.99,2,4.99,1,,09:38:00
2024-02-29 09:39:00-05:00,5.04,5.04,5.04,5.04,2,5.04,1,,09:39:00
2024-02-29 09:40:00-05:00,4.97,4.97,4.97,4.97,2,4.97,1,,09:40:00
2024-02-29 09:41:00-05:00,4.97,4.97,4.97,4.97,2,4.97,1,,09:41:00
2024-02-29 09:42:00-05:00,4.94,4.94,4.94,4.94,21,4.94,2,,09:42:00
2024-02-29 09:43:00-05:00,4.89,4.89,4.89,4.89,4,4.89,2,,09:43:00
2024-02-29 09:44:00-05:00,4.78,4.78,4.78,4.78,7,4.78,3,,09:44:00
2024-02-29 09:45:00-05:00,4.78,4.78,4.78,4.78,7,4.78,3,,09:45:00
2024-02-29 09:46:00-05:00,4.78,4.78,4.78,4.78,7,4.78,3,,09:46:00
2024-02-29 09:47:00-05:00,4.78,4.78,4.78,4.78,7,4.78,3,,09:47:00
2024-02-29 09:48:00-05:00,4.78,4.78,4.78,4.78,7,4.78,3,,09:48:00
2024-02-29 09:49:00-05:00,4.96,4.96,4.9,4.9,17,4.9176,2,,09:49:00
2024-02-29 09:50:00-05:00,4.96,4.96,4.9,4.9,17,4.9176,2,,09:50:00
2024-02-29 09:51:00-05:00,4.96,4.96,4.9,4.9,17,4.9176,2,,09:51:00
2024-02-29 09:52:00-05:00,4.92,4.92,4.92,4.92,2,4.92,2,,09:52:00
2024-02-29 09:53:00-05:00,4.91,4.99,4.91,4.96,22,4.9618,14,,09:53:00
2024-02-29 09:54:00-05:00,4.99,5.0,4.86,4.86,121,4.9402,51,,09:54:00
2024-02-29 09:55:00-05:00,4.87,4.88,4.85,4.85,49,4.86,23,,09:55:00
2024-02-29 09:56:00-05:00,4.97,4.98,4.93,4.94,13,4.9592,7,,09:56:00
2024-02-29 09:57:00-05:00,4.91,4.91,4.88,4.88,71,4.8977,12,,09:57:00
2024-02-29 09:58:00-05:00,4.85,4.88,4.85,4.88,13,4.8569,3,,09:58:00
2024-02-29 09:59:00-05:00,4.85,4.88,4.85,4.85,7,4.8586,5,,09:59:00
2024-02-29 10:00:00-05:00,5.01,5.01,4.96,4.96,2,4.985,2,,10:00:00
2024-02-29 10:01:00-05:00,4.94,4.94,4.9,4.9,25,4.9112,3,,10:01:00
2024-02-29 10:02:00-05:00,4.86,4.95,4.8,4.95,31,4.8361,12,,10:02:00
2024-02-29 10:03:00-05:00,4.93,5.03,4.93,5.03,6,4.9867,6,,10:03:00
2024-02-29 10:04:00-05:00,5.0,5.0,5.0,5.0,1,5.0,1,,10:04:00
2024-02-29 10:05:00-05:00,4.97,4.97,4.87,4.87,12,4.9033,3,,10:05:00
2024-02-29 10:06:00-05:00,4.88,4.88,4.88,4.88,2,4.88,1,,10:06:00
2024-02-29 10:07:00-05:00,4.85,4.85,4.77,4.77,7,4.8186,3,,10:07:00
2024-02-29 10:08:00-05:00,4.77,4.77,4.67,4.71,17,4.7259,8,,10:08:00
2024-02-29 10:09:00-05:00,4.69,4.72,4.69,4.72,2,4.705,2,,10:09:00
2024-02-29 10:10:00-05:00,4.68,4.7,4.31,4.31,45,4.6082,14,,10:10:00
2024-02-29 10:11:00-05:00,4.34,4.34,4.2,4.2,30,4.2483,20,,10:11:00
2024-02-29 10:12:00-05:00,4.18,4.18,4.15,4.18,17,4.1759,5,,10:12:00
2024-02-29 10:13:00-05:00,4.24,4.24,4.0,4.0,29,4.1424,9,,10:13:00
2024-02-29 10:14:00-05:00,3.96,4.01,3.92,3.98,10,3.973,8,,10:14:00
2024-02-29 10:15:00-05:00,4.06,4.13,4.06,4.13,4,4.0875,3,,10:15:00
2024-02-29 10:16:00-05:00,4.08,4.08,4.05,4.05,5,4.058,3,,10:16:00
2024-02-29 10:17:00-05:00,4.15,4.15,4.1,4.1,8,4.1175,3,,10:17:00
2024-02-29 10:18:00-05:00,4.23,4.23,4.23,4.23,1,4.23,1,,10:18:00
2024-02-29 10:19:00-05:00,4.14,4.19,4.14,4.17,9,4.1678,8,,10:19:00
2024-02-29 10:20:00-05:00,4.19,4.19,4.13,4.13,3,4.15,2,,10:20:00
2024-02-29 10:21:00-05:00,4.1,4.11,4.1,4.11,15,4.1033,2,,10:21:00
2024-02-29 10:22:00-05:00,4.21,4.21,4.2,4.2,13,4.2015,5,,10:22:00
2024-02-29 10:23:00-05:00,4.3,4.3,4.3,4.3,4,4.3,1,,10:23:00
2024-02-29 10:24:00-05:00,4.34,4.34,4.31,4.31,5,4.326,4,,10:24:00
2024-02-29 10:25:00-05:00,4.37,4.37,4.37,4.37,2,4.37,2,,10:25:00
2024-02-29 10:26:00-05:00,4.37,4.37,4.36,4.36,3,4.3633,2,,10:26:00
2024-02-29 10:27:00-05:00,4.37,4.37,4.36,4.36,3,4.3633,2,,10:27:00
2024-02-29 10:28:00-05:00,4.37,4.37,4.36,4.36,3,4.3633,2,,10:28:00
2024-02-29 10:29:00-05:00,4.37,4.37,4.36,4.36,3,4.3633,2,,10:29:00
2024-02-29 10:30:00-05:00,4.4,4.4,4.4,4.4,2,4.4,1,,10:30:00
