timestamp,open,high,low,close,volume,vwap,transactions,otc,time
2023-01-03 09:30:00-05:00,4.49,4.49,4.39,4.42,18,4.4228,10,,09:30:00
2023-01-03 09:31:00-05:00,4.33,4.33,4.2,4.3,42,4.299,9,,09:31:00
2023-01-03 09:32:00-05:00,4.33,4.43,4.33,4.38,95,4.3439,16,,09:32:00
2023-01-03 09:33:00-05:00,4.38,4.81,4.38,4.81,52,4.5075,13,,09:33:00
2023-01-03 09:34:00-05:00,4.75,4.8,4.52,4.52,41,4.699,14,,09:34:00
2023-01-03 09:35:00-05:00,4.61,4.74,4.61,4.61,35,4.7189,18,,09:35:00
2023-01-03 09:36:00-05:00,4.64,4.64,4.58,4.58,4,4.6,3,,09:36:00
2023-01-03 09:37:00-05:00,4.55,4.55,4.52,4.52,7,4.5443,4,,09:37:00
2023-01-03 09:38:00-05:00,4.65,4.65,4.62,4.63,16,4.6319,6,,09:38:00
2023-01-03 09:39:00-05:00,4.8,4.93,4.8,4.92,55,4.8773,16,,09:39:00
2023-01-03 09:40:00-05:00,4.95,5.12,4.89,5.12,8,4.975,6,,09:40:00
2023-01-03 09:41:00-05:00,5.17,5.32,5.16,5.29,26,5.2554,15,,09:41:00
2023-01-03 09:42:00-05:00,5.42,5.42,5.35,5.35,21,5.3695,3,,09:42:00
2023-01-03 09:43:00-05:00,5.34,5.39,5.23,5.23,115,5.339,10,,09:43:00
2023-01-03 09:44:00-05:00,5.08,5.08,4.88,4.9,9,4.9289,4,,09:44:00
2023-01-03 09:45:00-05:00,4.81,4.81,4.41,4.41,23,4.4678,10,,09:45:00
2023-01-03 09:46:00-05:00,4.4,4.49,4.4,4.46,10,4.445,4,,09:46:00
2023-01-03 09:47:00-05:00,4.45,4.45,4.21,4.21,15,4.3307,4,,09:47:00
2023-01-03 09:48:00-05:00,4.1,4.1,3.81,3.82,12,3.9117,6,,09:48:00
2023-01-03 09:49:00-05:00,3.8,3.98,3.8,3.98,16,3.8675,12,,09:49:00
2023-01-03 09:50:00-05:00,4.17,4.17,4.13,4.13,8,4.1488,4,,09:50:00
2023-01-03 09:51:00-05:00,4.09,4.09,4.09,4.09,7,4.09,4,,09:51:00
2023-01-03 09:52:00-05:00,3.8,3.8,3.79,3.79,2,3.795,2,,09:52:00
2023-01-03 09:53:00-05:00,3.63,3.7,3.63,3.69,16,3.6775,7,,09:53:00
2023-01-03 09:54:00-05:00,3.65,3.69,3.65,3.69,12,3.6542,3,,09:54:00
2023-01-03 09:55:00-05:00,3.45,3.47,3.45,3.47,13,3.4546,7,,09:55:00
2023-01-03 09:56:00-05:00,3.54,3.54,3.54,3.54,7,3.54,1,,09:56:00
2023-01-03 09:57:00-05:00,3.44,3.44,3.44,3.44,1,3.44,1,,09:57:00
2023-01-03 09:58:00-05:00,3.36,3.36,3.27,3.27,9,3.3133,5,,09:58:00
2023-01-03 09:59:00-05:00,3.3,3.3,3.3,3.3,1,3.3,1,,09:59:00
2023-01-03 10:00:00-05:00,3.4,3.4,3.4,3.4,1,3.4,1,,10:00:00
2023-01-03 10:01:00-05:00,3.44,3.45,3.35,3.35,40,3.438,5,,10:01:00
2023-01-03 10:02:00-05:00,3.39,3.39,3.39,3.39,1,3.39,1,,10:02:00
2023-01-03 10:03:00-05:00,3.42,3.43,3.42,3.43,2,3.425,2,,10:03:00
2023-01-03 10:04:00-05:00,3.42,3.42,3.3,3.33,33,3.3967,9,,10:04:00
2023-01-03 10:05:00-05:00,3.38,3.38,3.38,3.38,1,3.38,1,,10:05:00
2023-01-03 10:06:00-05:00,3.38,3.38,3.38,3.38,1,3.38,1,,10:06:00
2023-01-03 10:07:00-05:00,3.2,3.3,3.2,3.3,6,3.2783,4,,10:07:00
2023-01-03 10:08:00-05:00,3.35,3.35,3.35,3.35,3,3.35,1,,10:08:00
2023-01-03 10:09:00-05:00,3.33,3.33,3.25,3.25,7,3.2729,6,,10:09:00
