timestamp,open,high,low,close,volume,vwap,transactions,otc,time
2023-01-03 09:30:00-05:00,4.0,4.0,3.92,3.92,10,3.96,4,,09:30:00
2023-01-03 09:31:00-05:00,3.77,3.84,3.77,3.82,47,3.7947,10,,09:31:00
2023-01-03 09:32:00-05:00,3.84,3.95,3.84,3.91,14,3.8629,4,,09:32:00
2023-01-03 09:33:00-05:00,4.02,4.02,4.02,4.02,5,4.02,4,,09:33:00
2023-01-03 09:34:00-05:00,4.26,4.26,4.23,4.23,4,4.245,2,,09:34:00
2023-01-03 09:35:00-05:00,4.05,4.24,4.05,4.21,77,4.2116,11,,09:35:00
2023-01-03 09:36:00-05:00,4.13,4.13,4.13,4.13,2,4.13,1,,09:36:00
2023-01-03 09:37:00-05:00,4.04,4.13,4.04,4.13,23,4.1183,2,,09:37:00
2023-01-03 09:38:00-05:00,4.11,4.12,4.11,4.12,4,4.1175,2,,09:38:00
2023-01-03 09:39:00-05:00,4.34,4.4,4.33,4.33,8,4.345,4,,09:39:00
2023-01-03 09:40:00-05:00,4.4,4.6,4.35,4.6,8,4.4613,6,,09:40:00
2023-01-03 09:41:00-05:00,4.67,4.75,4.65,4.74,10,4.685,6,,09:41:00
2023-01-03 09:42:00-05:00,4.77,4.84,4.77,4.84,503,4.8199,10,,09:42:00
2023-01-03 09:43:00-05:00,4.81,4.81,4.67,4.67,209,4.7019,13,,09:43:00
2023-01-03 09:44:00-05:00,4.7,4.7,4.4,4.4,4,4.5175,4,,09:44:00
2023-01-03 09:45:00-05:00,4.0,4.0,3.87,3.9,30,3.9417,8,,09:45:00
2023-01-03 09:46:00-05:00,3.9,3.98,3.9,3.98,704,3.93,8,,09:46:00
2023-01-03 09:47:00-05:00,3.9,3.98,3.9,3.98,704,3.93,8,,09:47:00
2023-01-03 09:48:00-05:00,3.66,3.67,3.53,3.53,15,3.5833,7,,09:48:00
2023-01-03 09:49:00-05:00,3.66,3.67,3.53,3.53,15,3.5833,7,,09:49:00
2023-01-03 09:50:00-05:00,3.65,3.68,3.65,3.68,2,3.665,2,,09:50:00
2023-01-03 09:51:00-05:00,3.56,3.56,3.56,3.56,1,3.56,1,,09:51:00
2023-01-03 09:52:00-05:00,3.56,3.56,3.56,3.56,1,3.56,1,,09:52:00
2023-01-03 09:53:00-05:00,3.56,3.56,3.56,3.56,1,3.56,1,,09:53:00
2023-01-03 09:54:00-05:00,3.24,3.24,3.24,3.24,1,3.24,1,,09:54:00
2023-01-03 09:55:00-05:00,3.22,3.28,3.01,3.01,25,3.0292,3,,09:55:00
2023-01-03 09:56:00-05:00,3.14,3.15,3.14,3.15,23,3.1478,2,,09:56:00
2023-01-03 09:57:00-05:00,3.14,3.15,3.14,3.15,23,3.1478,2,,09:57:00
2023-01-03 09:58:00-05:00,2.92,2.92,2.92,2.92,1,2.92,1,,09:58:00
2023-01-03 09:59:00-05:00,2.84,2.84,2.78,2.83,13,2.7931,4,,09:59:00
2023-01-03 10:00:00-05:00,2.84,2.84,2.78,2.83,13,2.7931,4,,10:00:00
2023-01-03 10:01:00-05:00,3.0,3.01,3.0,3.01,37,3.0068,2,,10:01:00
2023-01-03 10:02:00-05:00,2.94,2.94,2.94,2.94,9,2.94,1,,10:02:00
2023-01-03 10:03:00-05:00,2.94,2.94,2.94,2.94,9,2.94,1,,10:03:00
2023-01-03 10:04:00-05:00,2.94,2.94,2.94,2.94,9,2.94,1,,10:04:00
2023-01-03 10:05:00-05:00,2.94,2.94,2.94,2.94,2,2.94,1,,10:05:00
2023-01-03 10:06:00-05:00,2.94,2.94,2.94,2.94,2,2.94,1,,10:06:00
2023-01-03 10:07:00-05:00,2.94,2.94,2.94,2.94,2,2.94,1,,10:07:00
2023-01-03 10:08:00-05:00,2.91,2.91,2.91,2.91,200,2.91,3,,10:08:00
2023-01-03 10:09:00-05:00,2.87,2.87,2.87,2.87,2,2.87,2,,10:09:00
2023-01-03 10:10:00-05:00,2.77,2.77,2.75,2.75,10,2.754,3,,10:10:00
2023-01-03 10:11:00-05:00,2.76,2.76,2.76,2.76,1,2.76,1,,10:11:00
2023-01-03 10:12:00-05:00,2.78,2.78,2.78,2.78,2,2.78,1,,10:12:00
2023-01-03 10:13:00-05:00,2.61,2.61,2.61,2.61,2,2.61,1,,10:13:00
2023-01-03 10:14:00-05:00,2.61,2.61,2.61,2.61,30,2.61,1,,10:14:00
2023-01-03 10:15:00-05:00,2.56,2.56,2.56,2.56,13,2.56,1,,10:15:00
2023-01-03 10:16:00-05:00,2.56,2.56,2.56,2.56,13,2.56,1,,10:16:00
2023-01-03 10:17:00-05:00,2.55,2.55,2.55,2.55,2,2.55,1,,10:17:00
2023-01-03 10:18:00-05:00,2.55,2.55,2.55,2.55,2,2.55,1,,10:18:00
2023-01-03 10:19:00-05:00,2.55,2.55,2.55,2.55,2,2.55,1,,10:19:00
2023-01-03 10:20:00-05:00,2.33,2.44,2.33,2.44,3,2.3667,2,,10:20:00
2023-01-03 10:21:00-05:00,2.4,2.4,2.4,2.4,4,2.4,2,,10:21:00
2023-01-03 10:22:00-05:00,2.4,2.4,2.4,2.4,4,2.4,2,,10:22:00
2023-01-03 10:23:00-05:00,2.4,2.4,2.4,2.4,4,2.4,2,,10:23:00
2023-01-03 10:24:00-05:00,2.48,2.48,2.48,2.48,2,2.48,2,,10:24:00
2023-01-03 10:25:00-05:00,2.48,2.48,2.48,2.48,2,2.48,2,,10:25:00
2023-01-03 10:26:00-05:00,2.48,2.48,2.48,2.48,2,2.48,2,,10:26:00
2023-01-03 10:27:00-05:00,2.48,2.48,2.48,2.48,2,2.48,2,,10:27:00
2023-01-03 10:28:00-05:00,2.48,2.48,2.48,2.48,2,2.48,2,,10:28:00
2023-01-03 10:29:00-05:00,2.4,2.4,2.4,2.4,1,2.4,1,,10:29:00
2023-01-03 10:30:00-05:00,2.33,2.33,2.33,2.33,1,2.33,1,,10:30:00
2023-01-03 10:31:00-05:00,2.42,2.42,2.42,2.42,2,2.42,1,,10:31:00
2023-01-03 10:32:00-05:00,2.42,2.42,2.42,2.42,2,2.42,1,,10:32:00
2023-01-03 10:33:00-05:00,2.42,2.42,2.42,2.42,2,2.42,1,,10:33:00
2023-01-03 10:34:00-05:00,2.46,2.46,2.46,2.46,1,2.46,1,,10:34:00
2023-01-03 10:35:00-05:00,2.43,2.53,2.43,2.53,18,2.4522,3,,10:35:00
2023-01-03 10:36:00-05:00,2.43,2.53,2.43,2.53,18,2.4522,3,,10:36:00
2023-01-03 10:37:00-05:00,2.52,2.52,2.52,2.52,2,2.52,1,,10:37:00
2023-01-03 10:38:00-05:00,2.49,2.53,2.49,2.52,24,2.525,4,,10:38:00
2023-01-03 10:39:00-05:00,2.58,2.58,2.58,2.58,1,2.58,1,,10:39:00
2023-01-03 10:40:00-05:00,2.58,2.58,2.58,2.58,1,2.58,1,,10:40:00
2023-01-03 10:41:00-05:00,2.58,2.58,2.58,2.58,1,2.58,1,,10:41:00
2023-01-03 10:42:00-05:00,2.62,2.62,2.62,2.62,2,2.62,1,,10:42:00
2023-01-03 10:43:00-05:00,2.62,2.62,2.62,2.62,2,2.62,1,,10:43:00
2023-01-03 10:44:00-05:00,2.55,2.55,2.55,2.55,2,2.55,1,,10:44:00
2023-01-03 10:45:00-05:00,2.67,2.67,2.67,2.67,3,2.67,1,,10:45:00
2023-01-03 10:46:00-05:00,2.67,2.67,2.67,2.67,3,2.67,1,,10:46:00
2023-01-03 10:47:00-05:00,2.76,2.76,2.76,2.76,4,2.76,1,,10:47:00
2023-01-03 10:48:00-05:00,2.68,2.68,2.68,2.68,20,2.68,1,,10:48:00
2023-01-03 10:49:00-05:00,2.68,2.68,2.68,2.68,20,2.68,1,,10:49:00
2023-01-03 10:50:00-05:00,2.68,2.68,2.68,2.68,20,2.68,1,,10:50:00
2023-01-03 10:51:00-05:00,2.52,2.52,2.52,2.52,2,2.52,1,,10:51:00
2023-01-03 10:52:00-05:00,2.59,2.59,2.59,2.59,39,2.59,1,,10:52:00
2023-01-03 10:53:00-05:00,2.67,2.67,2.67,2.67,15,2.67,3,,10:53:00
2023-01-03 10:54:00-05:00,2.67,2.67,2.67,2.67,15,2.67,3,,10:54:00
2023-01-03 10:55:00-05:00,2.67,2.67,2.67,2.67,15,2.67,3,,10:55:00
2023-01-03 10:56:00-05:00,2.67,2.67,2.67,2.67,15,2.67,3,,10:56:00
2023-01-03 10:57:00-05:00,2.78,2.78,2.78,2.78,1,2.78,1,,10:57:00
2023-01-03 10:58:00-05:00,2.78,2.82,2.78,2.78,108,2.7897,6,,10:58:00
2023-01-03 10:59:00-05:00,2.78,2.78,2.78,2.78,1,2.78,1,,10:59:00
2023-01-03 11:00:00-05:00,2.86,2.91,2.86,2.91,15,2.9053,4,,11:00:00
2023-01-03 11:01:00-05:00,2.9,2.9,2.9,2.9,2,2.9,1,,11:01:00
2023-01-03 11:02:00-05:00,2.85,2.85,2.85,2.85,1,2.85,1,,11:02:00
2023-01-03 11:03:00-05:00,2.79,2.79,2.79,2.79,39,2.79,1,,11:03:00
2023-01-03 11:04:00-05:00,2.7,2.7,2.7,2.7,36,2.7,2,,11:04:00
2023-01-03 11:05:00-05:00,2.7,2.7,2.7,2.7,36,2.7,2,,11:05:00
2023-01-03 11:06:00-05:00,2.63,2.63,2.63,2.63,1,2.63,1,,11:06:00
2023-01-03 11:07:00-05:00,2.62,2.62,2.58,2.58,31,2.6187,4,,11:07:00
2023-01-03 11:08:00-05:00,2.62,2.62,2.58,2.58,31,2.6187,4,,11:08:00
2023-01-03 11:09:00-05:00,2.62,2.62,2.58,2.58,31,2.6187,4,,11:09:00
2023-01-03 11:10:00-05:00,2.39,2.39,2.39,2.39,20,2.39,2,,11:10:00
2023-01-03 11:11:00-05:00,2.39,2.39,2.39,2.39,20,2.39,2,,11:11:00
2023-01-03 11:12:00-05:00,2.39,2.39,2.39,2.39,20,2.39,2,,11:12:00
2023-01-03 11:13:00-05:00,2.39,2.39,2.39,2.39,20,2.39,2,,11:13:00
